role,threshold,objective,node_f1,exact_set_attack,node_balanced_accuracy
source,0.069,0.8230972330226076,0.7394571013087735,0.9485574305933587,0.9771262221239049
source,0.07,0.823115155634637,0.7394869723288225,0.9485574305933587,0.9771288374875973
source,0.07100000000000001,0.823168932159774,0.7395765998707176,0.9485574305933587,0.9771366835786748
source,0.07200000000000001,0.8232047904191617,0.7396363636363636,0.9485574305933587,0.9771419143060597
source,0.073,0.823210097949551,0.7396452095203458,0.9485574305933587,0.9770932076008665
source,0.074,0.8229312311653993,0.739543342089311,0.9480130647795318,0.9769853327357101
source,0.075,0.8229724045698563,0.7396119644300727,0.9480130647795318,0.9769418567579017
source,0.076,0.8232439691245974,0.7397016614787566,0.9485574305933587,0.9769497028489791
source,0.077,0.8231404110338245,0.7397105199320774,0.9482852476864453,0.9769009961437859
source,0.078,0.8233390222191461,0.7398600833030045,0.9485574305933587,0.9769140729622483
source,0.079,0.823356974178463,0.739890003235199,0.9485574305933587,0.9769166883259408
source,0.08,0.8236285850947246,0.7399797775530839,0.9491017964071856,0.9769245344170181
source,0.081,0.8236645020842916,0.7400396392023622,0.9491017964071856,0.9769297651444031
source,0.082,0.8237913359210931,0.740069573659089,0.9493739793140991,0.9769323805080956
source,0.083,0.8238092980481995,0.7400995105375996,0.9493739793140991,0.9769349958717881
source,0.084,0.8238631931497031,0.7401893357067724,0.9493739793140991,0.9769428419628654
source,0.085,0.8238631931497031,0.7401893357067724,0.9493739793140991,0.9769428419628654
source,0.08600000000000001,0.823881161090854,0.7402192822753572,0.9493739793140991,0.9769454573265579
source,0.08700000000000001,0.8238991304859569,0.7402492312671953,0.9493739793140991,0.9769480726902504
source,0.088,0.823953047396744,0.7403390927851738,0.9493739793140991,0.9769559187813279
source,0.089,0.8240798957721861,0.7403690514729685,0.9496461622210125,0.9769585341450203
source,0.09,0.8238189532142159,0.7402970577522361,0.9491017964071856,0.9768532746435564
source,0.091,0.8236974664791552,0.740276035131744,0.9488296135002722,0.9768019525746707
source,0.092,0.8235759777018243,0.7402550091074681,0.9485574305933587,0.9767506305057849
source,0.093,0.823581339980846,0.7402639462391708,0.9485574305933587,0.9767019238005916
source,0.094,0.823713560518742,0.7403028585310553,0.9488296135002722,0.9766558324590908
source,0.095,0.8237315457685747,0.740332833947443,0.9488296135002722,0.9766584478227833
source,0.096,0.8237675206380112,0.7403927920631705,0.9488296135002722,0.9766636785501683
source,0.097,0.8237675206380112,0.7403927920631705,0.9488296135002722,0.9766636785501683
source,0.098,0.8237855102579692,0.7404227747631005,0.9488296135002722,0.9766662939138608
source,0.099,0.8236640219700504,0.7404017495545115,0.9485574305933587,0.976614971844975
source,0.1,0.8237180024127253,0.7404917169589696,0.9485574305933587,0.9766228179360525
source,0.101,0.8237773862064721,0.7405906899485477,0.9485574305933587,0.9765819573219366
source,0.10200000000000001,0.8239222671820463,0.7406507029698958,0.9488296135002722,0.9765871880493215
source,0.10300000000000001,0.8239582808310422,0.740710725718222,0.9488296135002722,0.9765924187767066
source,0.10400000000000001,0.8239762898445533,0.7407407407407407,0.9488296135002722,0.976595034140399
source,0.105,0.8240905665871904,0.7407497467071935,0.9491017964071856,0.9765463274352058
source,0.106,0.8240905665871904,0.7407497467071935,0.9491017964071856,0.9765463274352058
source,0.107,0.8242534827762233,0.7408398184176395,0.9493739793140991,0.9765541735262833
source,0.108,0.8241860625447124,0.7409089066363967,0.9491017964071856,0.9765106975484749
source,0.109,0.8242401347159719,0.7409990269218294,0.9491017964071856,0.9765185436395523
source,0.11,0.824136687052921,0.7410080694213536,0.9488296135002722,0.976469836934359
source,0.111,0.8240512725171829,0.7410471671330657,0.9485574305933587,0.9764237455928583
source,0.112,0.8241962136824046,0.7411072804704928,0.9488296135002722,0.9764289763202432
source,0.113,0.8242864092946323,0.7412576064908722,0.9488296135002722,0.9764420531387056
source,0.114,0.8243766415047955,0.7414079935078111,0.9488296135002722,0.976455129957168
source,0.115,0.8242551761086254,0.7413870064521365,0.9485574305933587,0.9764038078882822
source,0.116,0.8241698156215159,0.7414261942448963,0.9482852476864453,0.9763577165467814
source,0.117,0.8241391660442997,0.7413751116162026,0.9482852476864453,0.9763037791142033
source,0.11800000000000001,0.8242660943707201,0.7414052035556277,0.9485574305933587,0.9763063944778958
source,0.11900000000000001,0.8243022090954721,0.7414653947635478,0.9485574305933587,0.9763116252052807
source,0.12,0.8243202686569261,0.7414954940326377,0.9485574305933587,0.9763142405689731
source,0.121,0.8242710586328046,0.7415949325970441,0.9482852476864453,0.9762733799548573
source,0.122,0.82441606896438,0.7416551612117275,0.9485574305933587,0.9762786106822423
source,0.123,0.8242639427167013,0.7415830727368721,0.9482852476864453,0.9761733511807783
source,0.124,0.8243908871102213,0.7416131914547964,0.9485574305933587,0.9761759665444707
source,0.125,0.8243908871102213,0.7416131914547964,0.9485574305933587,0.9761759665444707
source,0.126,0.8244270339757676,0.7416734362307067,0.9485574305933587,0.9761811972718557
source,0.127,0.8244812652868622,0.7417638217491977,0.9485574305933587,0.9761890433629332
source,0.128,0.8244812652868622,0.7417638217491977,0.9485574305933587,0.9761890433629332
source,0.129,0.8245535942663526,0.7418843700483484,0.9485574305933587,0.976199504817703
source,0.13,0.8245716801846862,0.7419145132455711,0.9485574305933587,0.9762021201813955
source,0.131,0.8245410088876218,0.7418633944171306,0.9485574305933587,0.9761481827488173
source,0.132,0.8245645986038246,0.7419027106108017,0.9485574305933587,0.9761020914073166
source,0.133,0.8244793228277789,0.741942039588668,0.9482852476864453,0.9760560000658158
source,0.134,0.8244793228277789,0.741942039588668,0.9482852476864453,0.9760560000658158
source,0.135,0.824660583522355,0.7420626854750193,0.9485574305933587,0.9760664615205856
source,0.136,0.8248056592798503,0.7421230231329025,0.9488296135002722,0.9760716922479706
source,0.137,0.8246716202266088,0.7420810799821088,0.9485574305933587,0.9759690481101991
source,0.138,0.8246897256530885,0.7421112556929083,0.9485574305933587,0.9759716634738915
source,0.139,0.8246897256530885,0.7421112556929083,0.9485574305933587,0.9759716634738915
source,0.14,0.8245501610484709,0.7420601032898214,0.9482852476864453,0.9759177260413134
source,0.14100000000000001,0.8245682674357004,0.7420902806018707,0.9482852476864453,0.9759203414050059
source,0.14200000000000002,0.8246044846285068,0.7421506425898812,0.9482852476864453,0.9759255721323908
source,0.14300000000000002,0.824622595434443,0.7421808272664415,0.9482852476864453,0.9759281874960832
source,0.14400000000000002,0.824646239171393,0.7422202334946915,0.9482852476864453,0.9758820961545825
source,0.145,0.8247187127691955,0.7423410228243623,0.9482852476864453,0.9758925576093525
source,0.146,0.8247368348545441,0.7423712262999431,0.9482852476864453,0.975895172973045
source,0.147,0.8247605058459625,0.7424106779523073,0.9482852476864453,0.9758490816315442
source,0.148,0.8249418977562689,0.7425315425315424,0.9485574305933587,0.975859543086314
source,0.149,0.8249418977562689,0.7425315425315424,0.9485574305933587,0.975859543086314
source,0.15,0.8249963023142761,0.7426222167948876,0.9485574305933587,0.9758673891773915
source,0.151,0.8250507201611343,0.7427129132063182,0.9485574305933587,0.9758752352684689
source,0.152,0.8250870061108065,0.7427733897891051,0.9485574305933587,0.9758804659958538
source,0.153,0.8249348491051168,0.7427012500508978,0.9482852476864453,0.9757752064943899
