epoch,train_loss,validation_loss,selection_score,source_ap,transit_ap,victim_ap,path_ap,learning_rate,best_epoch,early_stop_counter,epoch_seconds,maximum_preclip_gradient_norm,train_source_loss,validation_source_loss,train_transit_loss,validation_transit_loss,train_victim_loss,validation_victim_loss,train_path_loss,validation_path_loss
58,0.6279480604775713,1.311677574350155,0.669436542491646,0.6695066929433946,0.6422058505070318,0.6993665307958845,0.6659571964144922,0.000125,58,0,23.09923028945923,44.97148132324219,0.1164862098583721,0.23671350925970505,0.16345404983892023,0.514793279922138,0.09901465483841669,0.1601328093886832,0.24899314574605705,0.400037974842359
59,0.6269266569257289,1.3705678614924541,0.6653365044548977,0.6630940411675484,0.6415420513349381,0.6939751900158354,0.6626449088346988,0.000125,58,1,23.43201184272766,44.606815338134766,0.11637944438059729,0.24369931917537674,0.16318556703199183,0.5725425439143356,0.09907716100384721,0.15615565456345315,0.24828448403103506,0.3981703343214812
60,0.6277423277864692,1.2188320461360889,0.6680520588512835,0.6726460370401838,0.6406907047842713,0.6929373817102105,0.6642561305780399,0.000125,58,2,23.411803722381592,65.2613525390625,0.11652614375869394,0.2226568034173276,0.1631475919500043,0.46599759651992667,0.09921106519192688,0.1548447213105924,0.24885752620689683,0.37533292916542726
61,0.617122895320132,1.5552612297988637,0.6656440553234911,0.6668400881903382,0.6376681095594374,0.6940932253928852,0.6632584756415452,0.000125,58,3,24.61017894744873,48.29667663574219,0.11480436451255067,0.2726036861710165,0.15948134317021037,0.6490027321690496,0.09807107509944347,0.1751265034821755,0.24476611162983283,0.4585283166451777
62,0.6180585239145118,1.5702278534875824,0.6640750812927617,0.663597416966104,0.6367868418545864,0.6937596687560508,0.6617961427513559,0.000125,58,4,24.570273876190186,42.704463958740234,0.11434935823253245,0.30436779560561683,0.16112197657875432,0.6303821161965034,0.09738519004291342,0.1807801415180338,0.24520200085452049,0.454697796592006
63,0.6193445290137026,1.7497064184259485,0.6551117798443364,0.6517280432930971,0.6305221594501675,0.6845499179215712,0.6541267375673628,0.000125,58,5,25.299719095230103,36.574668884277344,0.114979729528404,0.3403144074201888,0.16058500365437503,0.707302702443334,0.09800356527551458,0.19761053831488998,0.24577623087619407,0.5044787654779271
64,0.6102049131377191,1.4221289824708667,0.6664804556381551,0.6652069256445649,0.6408345203347805,0.6951909724578984,0.6645600237330793,6.25e-05,58,6,25.048332929611206,52.267147064208984,0.11310662952290836,0.2609045669950288,0.15799583275008833,0.5747509185619661,0.09684580429410274,0.1647138855161947,0.24225664578739867,0.4217596051793446
65,0.6025372931001953,1.395166923868854,0.6651952478836485,0.6661611050380053,0.6395589662476271,0.6909563153577253,0.663590479854544,6.25e-05,58,7,26.31077551841736,52.07406997680664,0.1118961440302289,0.24507368771813687,0.15492642953576918,0.5817809650534109,0.09608589641313332,0.16441724766259905,0.23962882215337294,0.40389504324582953
66,0.6057253323394087,1.5353137234922873,0.6646629983760137,0.6642903244612702,0.637700202078024,0.693799267452711,0.6625051682747443,6.25e-05,58,8,24.43387532234192,51.24271774291992,0.11215676623018955,0.27656237725858335,0.15646484246845893,0.6393425775594334,0.09646588046102335,0.173923519036779,0.24063784154448706,0.4454852634919558
67,0.6049075563119496,1.4871020307942826,0.6649944785078723,0.6638074365492634,0.6382568204059134,0.6941671037569723,0.6637313325118595,6.25e-05,58,9,23.32010269165039,37.16178512573242,0.11261604661414239,0.28446742450749435,0.15561555745840663,0.5975492621556705,0.09626992458108995,0.17364145429046066,0.24040602817075968,0.4314438757007302
68,0.6027210128486413,1.5544604504549946,0.6626498546015083,0.6633163213517389,0.6365271192248153,0.6894170845524324,0.6608445362583729,6.25e-05,58,10,23.319223403930664,34.841148376464844,0.11160852160279619,0.2877674554195136,0.15606676563469785,0.6486113620577035,0.09587930800334875,0.17638968089226714,0.23916641711871015,0.441691968708964
69,0.5982905355754465,1.5675483894835334,0.6647977220229611,0.6643221503092429,0.6377767252358606,0.6943687060786615,0.6623235955077881,3.125e-05,58,11,24.60623288154602,39.877113342285156,0.11099885131724051,0.291632557775478,0.15422009570870843,0.641746795432949,0.09512381649551997,0.18283719471435741,0.2379477718460673,0.4513318291264628
70,0.5971479530921702,1.6145465800284122,0.662943267171693,0.6623412616219158,0.6366536749876185,0.691624713916905,0.6608564572949374,3.125e-05,58,12,23.792950868606567,43.497379302978516,0.11071877207078124,0.31315500545166763,0.15385582517609847,0.6594934093897941,0.09500909964177454,0.1857237170330257,0.23756425599135816,0.456174432393996
