epoch,train_loss,validation_loss,selection_score,source_ap,transit_ap,victim_ap,path_ap,learning_rate,best_epoch,early_stop_counter,epoch_seconds,maximum_preclip_gradient_norm,train_source_loss,validation_source_loss,train_transit_loss,validation_transit_loss,train_victim_loss,validation_victim_loss,train_path_loss,validation_path_loss
1,3.843779687805628,3.4892251153558607,0.27362367990025477,0.2949053767839074,0.1835673660806727,0.206455125029373,0.4382322204378557,0.001,1,0,24.273088455200195,29.940147399902344,0.7801525887250866,0.7736615009539276,1.181154812160078,1.113737991029732,0.876044344258812,0.7243896071938263,1.0064279480439595,0.8774360293477279
2,2.994763647480749,2.822883409558585,0.3412121376888092,0.3533529627873049,0.3090864930768094,0.2428212713556375,0.48614653872253016,0.001,2,0,24.90781807899475,67.84172058105469,0.5450340005978583,0.5099192855458606,1.032658395796638,0.9022013685864659,0.6002999791164095,0.6783158846894138,0.8167712613419932,0.7324468580242318
3,2.5569985056502467,2.661332145656815,0.3533268425003849,0.32148464864094384,0.3785095691879394,0.24713062439928804,0.5023569975564743,0.001,3,0,24.731934547424316,157.62843322753906,0.5176520292047688,0.5344469082157578,0.8098026311044508,0.8592318325549707,0.5321232879064655,0.556949853592601,0.6974205669495921,0.7107035335757571
4,2.1894594580669873,3.047212135441611,0.389237432229948,0.3394954279313111,0.4382405658646715,0.2775149881510487,0.542249576733123,0.001,4,0,23.295138359069824,121.85147857666016,0.49501564740706505,0.48115453729227586,0.6488706580291088,1.2783043543388295,0.45529739636041944,0.5046450613711224,0.5902757472633531,0.7831081552371516
5,2.1236190892875126,2.2522660443609244,0.42025246402498007,0.33903171619727585,0.501233510396457,0.3234178709848634,0.561900519102336,0.001,5,0,23.267647981643677,122.80366516113281,0.48661739192897735,0.5261158291559719,0.6268790759698588,0.5837509664712833,0.4390149451041512,0.5752148017724964,0.5711076753008268,0.5671844289068366
6,1.9715814090560344,2.7862761413457293,0.4186715145392555,0.33722293881240073,0.48064560539675716,0.3421059861195508,0.5590836750822914,0.001,5,1,24.898113250732422,72.44790649414062,0.47139357690183153,0.5255464395344029,0.5439976261709359,0.9693467581447209,0.4255153666244647,0.5937284618654166,0.530674847129213,0.6976545080828027
7,1.9139642528704321,1.8406504774763515,0.42785539943458933,0.3717062179205202,0.48801357132357653,0.3404864556164114,0.5460926366171814,0.001,7,0,24.731741189956665,98.78855895996094,0.460530219257848,0.45233529737626,0.5263665455930763,0.47387712618685773,0.4140496397784324,0.4345561605455927,0.5130178565545157,0.479881909919729
8,1.8685157666221175,1.9131052618891495,0.45563298254910906,0.3928306761876053,0.5299548207802777,0.36297599956546617,0.5727553730319574,0.001,8,0,25.362722158432007,83.2393798828125,0.45170606796320756,0.450620372328874,0.5069662558645247,0.5053527119829966,0.4109338473554002,0.455795557638999,0.4989095960943592,0.5013366244914127
9,1.8835533738316381,1.8403189712100558,0.44515886007678707,0.40489416262074207,0.5083534623432059,0.34708851094026516,0.5491505898484833,0.001,8,1,24.989104509353638,297.0191345214844,0.4699895570282789,0.4589710237118172,0.4941742948855821,0.4801844829017841,0.4160272301677301,0.4250914546569493,0.5033622834109099,0.4760720180977959
10,1.7943791407148117,1.8902585384641724,0.47931688396508576,0.4564512999023551,0.5176938843950993,0.4027829495699818,0.5613114275155447,0.001,10,0,23.324130058288574,138.61221313476562,0.4365084050940777,0.42999731055621443,0.48667517250966913,0.4517741593339577,0.3841938081656983,0.5535512622897805,0.48700174714182687,0.4549357953503975
11,1.7165023054917712,1.7696240566394947,0.48269493072098624,0.44218118757140784,0.5082842949713374,0.43479207845708895,0.5713574054622864,0.001,11,0,23.44211196899414,129.78524780273438,0.4171479820476285,0.46849693474032716,0.46031952020335903,0.465278386647455,0.3707395394106559,0.3739044267403516,0.4682952602015721,0.46194431943150466
12,1.7064599557303888,1.7544362816012835,0.5010879480060504,0.49536489228941627,0.512583092726844,0.44465412616602895,0.5658458779800362,0.001,12,0,25.412707567214966,154.93765258789062,0.4057493961705513,0.44382183503069333,0.46976026349928995,0.4461219414240784,0.35720483239338646,0.399825312853773,0.47374545863314,0.46466720142279244
13,1.5857438192540712,1.6302413785137893,0.4841522398709442,0.4553314373989,0.4950266624588986,0.4525568630900746,0.5532846363201545,0.001,12,1,25.385378122329712,73.1190185546875,0.3840476455777978,0.4135031881308038,0.4298232630629161,0.43898091653759186,0.3214596507036743,0.32766756274538783,0.45041326360640943,0.4500897206261392
14,1.5361901671768945,1.6272526131431413,0.5026426668353988,0.4771765892438172,0.5130658697760906,0.4793333918665806,0.5569493732579295,0.001,14,0,25.213083028793335,105.29978942871094,0.35544448746663215,0.4098910910873121,0.4404205742865479,0.4422727089237284,0.28994474283877497,0.3089087763051877,0.450380360013562,0.46618003536153724
15,1.4767362726824425,1.6954093095138765,0.5308904116758748,0.5306006565844136,0.530305966158592,0.5012584780766504,0.5690955182087005,0.001,15,0,24.429173946380615,125.90814971923828,0.34601868327393914,0.3866585694434238,0.41944798846454534,0.43928490872560294,0.2725643968291971,0.41118833544458316,0.4387052006098046,0.4582775111094897
16,1.4356358026631137,1.6835278858779186,0.5369073107748328,0.5411062655529353,0.5315431660550853,0.5075064825584126,0.5740650947778886,0.001,16,0,24.597362995147705,107.54993438720703,0.32866937519597905,0.38749835922800263,0.4124525690151451,0.4420910884256297,0.2614087551731111,0.38592193744800707,0.4331051018763862,0.46801650135909917
17,1.3872811393411184,2.049377942907399,0.5356451615039817,0.5404236328825648,0.5379820752766817,0.5052691329401927,0.5635263479249683,0.001,16,1,23.840406894683838,90.22540283203125,0.31087230478545314,0.4957489575310533,0.40597342322957974,0.4727989458187577,0.24347075434963403,0.5689793079139933,0.42696466242863046,0.5118507118669658
18,1.3460258224299086,1.5265101107601005,0.5255076176112611,0.5289167008270189,0.5257287000843036,0.5001842237990489,0.5517718819615861,0.001,16,2,24.126457691192627,66.064453125,0.29981909123432865,0.32987432198962946,0.39922277734541134,0.39116027009213106,0.2251417268740493,0.3851493940727921,0.42184222802989985,0.42032612207444386
19,1.3057502915676211,2.179873989002915,0.5195431641762612,0.5371199019252474,0.47030182588787584,0.5199305787375559,0.5542454622116456,0.001,16,3,24.964298486709595,69.96869659423828,0.2793650391053935,0.7153329097904921,0.39219513812515394,0.6211140441707077,0.2216773503429329,0.24104170746730205,0.412512765237464,0.6023853306264865
20,1.4003666834742483,1.5582834328423667,0.5317522894174445,0.5234212662352559,0.5295173175986618,0.5188831068581083,0.5631290171633759,0.001,16,4,26.058215856552124,359.41522216796875,0.29649225185973727,0.37644137569618713,0.4379563938952789,0.40619346530725026,0.2208375602266561,0.3379948968174814,0.4450804790416037,0.43765369777021734
21,1.2891498055904012,1.980980670010602,0.5206666000059362,0.501000356520133,0.50876754900766,0.5307944204043411,0.5523800034844802,0.001,16,5,23.636940240859985,142.0316619873047,0.270917709921396,0.44654013686557686,0.39691673734052807,0.48754153885649065,0.20663170040314674,0.5333026297780593,0.4146836599778875,0.5135963705307679
22,1.1848858510795846,1.5938665321808057,0.5383661976364705,0.5370725365035846,0.5221995032552365,0.5383255425011279,0.5605658762315204,0.0005,22,0,25.06403136253357,70.39160919189453,0.23986333304916824,0.34754070388402974,0.3627332687478593,0.41201331662692103,0.18907326771304175,0.3697304924329122,0.3932159820239873,0.4645820443505376
23,1.1557225366140673,1.2226882562478993,0.5323011610100373,0.5292779438890517,0.5135481734441961,0.5376370683306084,0.5536073369981036,0.0005,22,1,24.83228302001953,71.40030670166016,0.23210485075217568,0.24429280875134132,0.3544984305543407,0.37330422139492264,0.18284130206018523,0.21652048156331477,0.3862779538080228,0.3885707524848928
24,1.1432207517734265,1.294521633844875,0.5455757226992289,0.5375676799065777,0.5184131698867577,0.5640809689362981,0.5684094201074583,0.0005,24,0,24.90801453590393,62.0341796875,0.23411207120770336,0.2691693947309126,0.34685691491364445,0.408399969309635,0.17971854077143098,0.20222938468020843,0.3825332225966072,0.41472287759622545
25,1.1520375739929054,1.3717438705731777,0.5412491459166726,0.551566409128031,0.507201995333514,0.5452256902107417,0.5633615089609969,0.0005,24,1,24.828785181045532,166.31512451171875,0.2305055188093521,0.2790671306475521,0.3490913300951126,0.45710783752721007,0.188841208940873,0.20957653808715548,0.38359951748188903,0.425992366911351
26,1.1284176489443987,1.493350458023344,0.5441765021516805,0.5417341642240336,0.5240381058409463,0.5564435195203687,0.5576792327207076,0.0005,24,2,25.0293390750885,131.58297729492188,0.22548037922525407,0.29554456598000506,0.3401212504279215,0.41141588263936807,0.18264473535735723,0.3649107699269384,0.38017128330270183,0.42147923398900916
27,1.128221468526662,1.2528956566733875,0.5490914331701294,0.5428872960004978,0.5317117887672962,0.5633959988765641,0.5622414872950753,0.0005,27,0,24.384016275405884,74.90153503417969,0.23032220836383815,0.27364826936983666,0.33755235399160943,0.3879605957936129,0.18021805164649315,0.19626446207212153,0.3801288539447385,0.39502232604556614
28,1.1359086314360296,1.2133513582468338,0.5544062233671627,0.5508922044883039,0.5271048437259925,0.5729622799180515,0.5706089055483028,0.0005,28,0,23.400728225708008,82.12039184570312,0.22902569712402712,0.27894640665401443,0.3463474389263224,0.36319799306487255,0.17521454717728097,0.1922684976424294,0.3853209427851036,0.3789384596497011
29,1.1158891095608958,1.3779635246686095,0.541869600187113,0.5309539986295824,0.5248291576183391,0.55369752298338,0.5647586522390429,0.0005,28,1,23.171003103256226,71.46027374267578,0.22218235958326918,0.24591673840203657,0.339143768532477,0.516958633840969,0.17457093725808823,0.19242254443856796,0.37999204332250264,0.4226655947903259
30,1.0891652750822143,1.2215075737976329,0.5410467805860579,0.5288567205386066,0.5222502985333597,0.5652343421418806,0.5525930212783298,0.0005,28,2,24.304363250732422,101.98641967773438,0.22162262516606612,0.2466059320655058,0.32963799535359584,0.3864348817635732,0.16915655999350424,0.19118541463886032,0.36874809475179254,0.3972813356881854
