candidate,seed,epoch,learning_rate,train_loss,train_attack_loss,train_count_loss,train_source_loss,train_transit_loss,train_victim_loss,train_path_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,graph_auroc,graph_average_precision,graph_fixed_0_5_f1,count_active_macro_f1,count_active_accuracy,source_average_precision,transit_average_precision,victim_average_precision,path_average_precision,source_fixed_0_5_f1,transit_fixed_0_5_f1,victim_fixed_0_5_f1,path_fixed_0_5_f1,elapsed_seconds,is_best_checkpoint,early_stop_patience_counter
graphconv,137,1,0.001,3.421495577324226,0.9481596540137979,0.7364787890017584,0.5584757616584964,1.1250168584626747,0.6537745346862085,0.9875628607909804,57.05916976928711,3.4791632898313636,0.5415395217023168,0.8231132197276597,0.5660437171017733,0.008660351826792966,0.49555688541570087,0.5168753402286337,0.4521749597259499,0.2760963027042645,0.20374484581722466,0.4216385458165383,0.474883382317254,0.34006974496869885,0.32057915380121843,0.4744151236278967,21.925440311431885,True,0
graphconv,137,2,0.001,2.4786511609910598,0.7981140665815946,0.23499586366063271,0.37978145686834536,0.9272867385859201,0.4327756094829939,0.7900652575988276,86.02867126464844,2.700876084324044,0.6526487983651125,0.8577674312340061,0.6203759199529372,0.5717978173463526,0.9728925703938757,0.9722373434948285,0.46877722660734283,0.3272893215909466,0.27411392793295075,0.49310247829764653,0.5418335641822334,0.39162916872995024,0.3890445066915655,0.5546795083644147,24.613112449645996,True,0
graphconv,137,3,0.001,2.2009225237231242,0.6947357589654237,0.23131797226119502,0.34796145122403876,0.8075934030635699,0.3890839967043863,0.6939132643310706,90.12002563476562,2.884259612471969,0.6755692735392641,0.8661309227449366,0.6289361068385216,0.449438202247191,0.9763178525280622,0.9755035383777899,0.5091596839186017,0.3604420326080902,0.3510668066715067,0.5287505049097578,0.5335495135944126,0.442900356404804,0.41845880974250144,0.5643095768374164,23.11891484260559,True,0
graphconv,137,4,0.001,2.069517629062919,0.6751725649788147,0.12831688169999814,0.3487649554809829,0.7528956828110269,0.3644931093145014,0.6632079999310204,108.24256896972656,2.2513012678991635,0.6349947289574669,0.8647689476377143,0.6143186971801187,0.7116776493464405,0.7818925711286713,0.8037561241154055,0.47450603116674445,0.3588577412360846,0.3376857755729866,0.49027399622252443,0.404009083762774,0.33526112863652296,0.350943729052743,0.48711707563098916,25.864050149917603,False,1
graphconv,137,5,0.001,1.914616434440181,0.610627204887381,0.09919197720839869,0.31659493058575017,0.7186845309822758,0.35196298549409244,0.628967606061079,182.69479370117188,1.78913255852301,0.6761321691650992,0.8465839385155598,0.5817623852793025,0.7326672721768089,0.9736646065555679,0.9727817093086554,0.5123948898233698,0.4035196348054829,0.4218560792284039,0.5506587844947503,0.526751574044792,0.41902765822074184,0.4020517462472656,0.5748782203235302,26.911314964294434,True,0
graphconv,137,6,0.001,1.7735237677835418,0.5920188421976491,0.11823651481750796,0.29562295035262154,0.6155670753713379,0.32226133788457345,0.5545683433952263,60.97297668457031,1.7088125909120795,0.7003108495964467,0.8649166592785229,0.6066356046057885,0.7340754483611627,0.9259356892854379,0.924877517691889,0.5431097159990708,0.4858904208550383,0.47901336174195036,0.6014880786959997,0.5749088025376685,0.47890424878802634,0.453776079929474,0.6265528606439618,23.79194474220276,True,0
graphconv,137,7,0.001,1.636912949153262,0.5993446122560921,0.06285755491403541,0.2641935060366976,0.5297369094985419,0.3043761097010058,0.4975910293496301,121.6169204711914,1.535967522958534,0.7022240386567549,0.8534694374931677,0.5826190613369201,0.7385733023912824,0.9576815893387642,0.957267283614589,0.5384659910503914,0.46061037372885094,0.5638521444061984,0.5884525888890787,0.5951368373210402,0.4401985195724715,0.452013782974637,0.6028060468333168,26.87006163597107,True,0
graphconv,137,8,0.001,1.5573581931827734,0.595351719657144,0.04245295211394718,0.2672449525946787,0.4663237748921002,0.2793673518977687,0.4616952911059676,89.80477905273438,1.5175554609237807,0.7207399206620935,0.8500365482559329,0.579692490151743,0.6958241758241758,0.9908324037446986,0.9904735982580294,0.5480032858848398,0.5475268020884466,0.5895853049182236,0.6163868281169638,0.6531306550850524,0.5708733262234862,0.5050410940671481,0.6921617149190058,26.415025234222412,True,0
graphconv,137,9,0.001,1.3826056896316739,0.5216781297356754,0.05855114512203311,0.22859325400661606,0.42408783978484504,0.23689795707591402,0.42668269607517073,72.43856048583984,1.4832846625097866,0.718772185692716,0.8539182288030875,0.5966533972588902,0.7394123606889565,0.9064408818102593,0.9109961894393032,0.579352296402936,0.575897168689829,0.5946212120791873,0.6214550747422203,0.6582050265027223,0.5820176484617219,0.6358321870701513,0.692795718323411,24.84036684036255,False,1
graphconv,137,10,0.001,1.4048040864595586,0.5521872044527057,0.08429558030986985,0.2299063020031064,0.40027542871382743,0.22783611456130667,0.41909598239630325,101.83222198486328,1.3545120334868839,0.7379259199027277,0.8558036195715434,0.5989954462166116,0.7379254126757694,0.9973792390705071,0.9972781709308656,0.5961253998844219,0.5849710669923954,0.6143853039691395,0.6218045415360126,0.6825627679118188,0.5443412162162161,0.6880051729712253,0.686886759782985,26.18702721595764,True,0
graphconv,137,11,0.001,1.2894347567934505,0.5169992168337787,0.030972982684431247,0.21513747638678382,0.3734789187613641,0.2072436159386752,0.3992787979878117,74.83707427978516,1.263057259003017,0.7301792636251314,0.8586834893369103,0.6068131156919521,0.7391392200444534,0.9952703577138297,0.995100707675558,0.5801811528361838,0.5527842795180882,0.5892853726510024,0.6003661531266362,0.6787000928505106,0.547420189087209,0.6483288967761017,0.6658689148762578,22.67680335044861,False,1
graphconv,137,12,0.001,1.3895277797817331,0.547203426735467,0.09977879310444561,0.24057157096965273,0.37469298453962313,0.21223478287333547,0.41068160794610575,156.0647430419922,1.242486775758775,0.7427216220578492,0.8670449826674761,0.6391171327672954,0.7320234113712374,0.9918689993698986,0.9915623298856832,0.5805111921435946,0.5757297538648967,0.5979384501189035,0.6254226782428781,0.6687710895831065,0.609157613874595,0.6643762989354031,0.6953962819388245,24.455713033676147,True,0
graphconv,137,13,0.001,1.245439877969266,0.5203577745457901,0.025030259063190414,0.203862954016466,0.34161664596334973,0.1985760196628023,0.37792736608061994,66.59369659423828,1.2375227899539212,0.7379008823433733,0.8629344028742318,0.6145887095503276,0.739568635355775,0.9949806835247631,0.995100707675558,0.5971456955013319,0.5742789424208907,0.5915512890144852,0.6128755982616935,0.6582359875683207,0.5589982750910367,0.6569699983424498,0.684082607669125,26.027295351028442,False,1
graphconv,137,14,0.001,1.248817401682845,0.5215493964876412,0.035794419411310605,0.20904060497954735,0.3361154049713809,0.19056621712429903,0.37869564337036365,82.42276763916016,1.23658175654186,0.7437928343240293,0.874822930478448,0.6284343805100006,0.7387132612867388,0.9929499383633287,0.9929232444202504,0.5806670858256353,0.5713078618119448,0.6160346276020376,0.6133734982553374,0.6083273133250148,0.567409296194654,0.7227324913892078,0.6868336364908353,39.57093071937561,True,0
graphconv,137,15,0.001,1.2121658106674964,0.5172556839381922,0.009536948457815378,0.20135088522164848,0.32347864452151137,0.18805983384782707,0.3720131356537663,54.6157112121582,1.1641093941636165,0.7500040912718938,0.8715727364090228,0.645949197558496,0.7413916419740472,0.999475946809562,0.9994556341861731,0.6016104128009778,0.5973952926173446,0.5945389163423532,0.6236403651791078,0.7010372411681403,0.6199047114875595,0.686228277006375,0.7173570898292502,40.88378548622131,True,0
graphconv,137,16,0.001,1.1997753466337377,0.5045822557720576,0.03503901625467687,0.196030723382367,0.32600334538518233,0.18178548124073488,0.3646041567827873,45.25382614135742,1.2047375149806037,0.7466423783045021,0.8688935454347481,0.641245363101216,0.7399089529590289,0.999213830650309,0.9991834512792597,0.5894617234423634,0.5903589359232695,0.6048936299103532,0.6143400668375019,0.6540902804865075,0.5097585435470183,0.691670101204378,0.6690749302457237,39.50970792770386,False,1
graphconv,137,17,0.001,1.1856749911926607,0.4997323775757468,0.05441314505212276,0.1890929241965238,0.3200632252242535,0.17201601295685956,0.361198999986239,68.11939239501953,1.5042901885616065,0.7394802807994161,0.8648357022325147,0.6130233165343163,0.717622994940252,0.9916063745825721,0.9912901469787697,0.5928366928994719,0.5749206510938817,0.6155726818277913,0.6100211388001381,0.7065009560229445,0.6400152087124196,0.711736995088704,0.7141153810877741,39.91946625709534,False,2
graphconv,137,18,0.001,1.2106515646262863,0.5072812181671951,0.06528175368716957,0.19404772849379143,0.3182949055701607,0.18104607387695482,0.36349945559482244,165.71864318847656,1.699084418639065,0.7407406153272423,0.8816585210587922,0.6584313046099047,0.7313992077935981,0.9470207748597008,0.9458356015242243,0.59557885653699,0.5819926359246633,0.5628086686328575,0.6138723097971286,0.7061033647824998,0.6122941510505395,0.5655791837273808,0.7075812274368231,42.56149959564209,False,3
graphconv,137,19,0.001,1.150854496495725,0.5014904029668439,0.02196915158035374,0.18599022697897644,0.2942896191569842,0.17487140668173987,0.348181842265517,46.0605583190918,1.2438220679379361,0.7501154989114333,0.8767529421515102,0.6637278547253632,0.7356037151702787,0.9887157104660834,0.9882961350027218,0.5782160501701786,0.5927974819631299,0.6072349356524587,0.6139823470868655,0.6900694574807584,0.6640000000000001,0.6727630117084009,0.7229351760447514,35.90773153305054,True,0
graphconv,137,20,0.001,1.2213373181417806,0.5004101877661662,0.07275763106123605,0.20152148614246979,0.3120127581440606,0.1941430029784675,0.36282638348499907,265.2769775390625,1.1359771319580565,0.7531277303585483,0.8796546843065619,0.655067291217697,0.7415293274644283,0.9986897796221679,0.9986390854654328,0.5906520715673547,0.5996234159232282,0.601658795313424,0.6197433616019931,0.6937041909415524,0.6330558050343471,0.5513143804621922,0.708799769186382,41.0946147441864,True,0
graphconv,137,21,0.001,1.1408026128981006,0.4947121937775175,0.014434027366335804,0.18947614178771227,0.29694665494408035,0.16838129445427524,0.3492759248398458,107.73235321044922,1.1944970420798426,0.7488964685854401,0.8665067804715435,0.6250805675765769,0.7262165716790882,0.9952823816270717,0.995100707675558,0.5961289211573494,0.6053776854655069,0.6316777986822636,0.6257155153291778,0.7026076317198134,0.6116152024571523,0.7034797796587398,0.7140620198147309,38.462342977523804,False,1
graphconv,137,22,0.001,1.137661695205115,0.49215819058863947,0.023791380270925557,0.18766247260306507,0.28692448882953275,0.17258032623855668,0.34609570727463723,63.172420501708984,1.1902468041594154,0.7630864441613802,0.8839410117481938,0.6951089669620051,0.7403609515996717,0.9994758996187163,0.9994556341861731,0.6023661905240675,0.5930808059501049,0.6191910061851731,0.6225261038387926,0.6682089282486896,0.6657950209461804,0.7015059969338984,0.7154517226083099,39.898348569869995,True,0
graphconv,137,23,0.001,1.1366394049112192,0.50060729610537,0.029375877618707625,0.18247399950484997,0.2800985301485844,0.17024607096692773,0.34227271233713585,47.54719543457031,1.2753054209595895,0.7482885579847082,0.8839562132895841,0.6922769410378746,0.7361433087460485,0.8666389355904691,0.8688078388677191,0.618813563415309,0.6178443556648744,0.6185302640068434,0.6374549419487873,0.6962676962676964,0.6055215006682951,0.6820883949340916,0.7092887511710023,41.484702825546265,False,1
