epoch,learning_rate,train_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,source_average_precision,source_auroc,source_fixed_0_5_f1,derived_graph_average_precision,derived_graph_auroc,derived_graph_fixed_0_5_balanced_accuracy,exact_set_attack_fixed_0_5,is_best_checkpoint,early_stop_patience_counter,elapsed_seconds
1,0.001,0.5318072119243156,30.48188018798828,0.3361256492548975,0.6272119934892035,0.4938648397230193,0.9687615385642345,0.4499718737006873,0.5523567559465411,0.7931151834778397,0.5194511791661969,0.6529667936853566,True,0,24.66327714920044
2,0.001,0.3644442046022135,35.4124755859375,0.30712964898629513,0.6290353020684141,0.500991468624328,0.9721080741519199,0.47234020776828206,0.5420501968730802,0.809531510935457,0.5112711820952218,0.7348938486663038,True,0,25.410908699035645
3,0.001,0.334214656512971,29.917158126831055,0.2868116499515938,0.6703201713953825,0.5538644307842232,0.9774626416879628,0.5330643746711103,0.5960891823251209,0.8426169202962127,0.541205737691916,0.7803483941208492,True,0,23.557201147079468
4,0.001,0.3195446135941163,51.03224563598633,0.25364823610846565,0.6735797031126354,0.5590666044221627,0.9794816539318486,0.5272649450706235,0.5967039496743675,0.8488062532347466,0.5423944398202794,0.7199237887860642,True,0,25.225991249084473
5,0.001,0.3089514981325719,68.46490478515625,0.6897840664304536,0.6936395908039035,0.5857451529404587,0.9795762914454315,0.6332228148575273,0.6234917658892651,0.8551437128207802,0.8086616261695965,0.49210669569951004,True,0,23.475867748260498
6,0.001,0.29265092507268503,39.87979507446289,0.22543592981299526,0.6837579868755146,0.5767289608172311,0.9816786121922128,0.5892503355275771,0.5998954136753831,0.8579340487351887,0.6366558010741972,0.7705498094719652,False,1,25.362114191055298
7,0.001,0.25669174081202134,57.50398635864258,0.22476608497429626,0.6802868160419822,0.5758542397375493,0.9818222752201552,0.615566037735849,0.5876165094726747,0.857974704020302,0.6599221213814029,0.7942297223734349,False,2,25.646783590316772
8,0.001,0.23466245182691242,32.82035446166992,0.2194060798958039,0.6842987232890613,0.5795187752651977,0.981603566489367,0.582744702320888,0.5965537761364829,0.8608324708367113,0.6331036819516602,0.7795318454001089,False,3,25.080436944961548
9,0.001,0.26632978156571296,74.592529296875,0.24215005184042043,0.6873574789337212,0.5806531347928935,0.981860590157184,0.6776353114716895,0.6062630559919141,0.8599086044597665,0.7910760096743901,0.7702776265650517,False,4,26.24439263343811
10,0.001,0.24295507026706464,55.94658279418945,0.2598504899866584,0.6976647800067179,0.5946378755430434,0.9816260013443252,0.6843601167614073,0.6197573675964598,0.8618778112092139,0.8081268823627568,0.7452367991290147,True,0,26.17754888534546
11,0.001,0.24518278422776452,51.98536682128906,0.2385727955387622,0.6837997341726388,0.5770376226961443,0.9811614450408602,0.6753256503622509,0.5999622462574065,0.859207811864617,0.8080861809657889,0.7226456178551987,False,1,24.640328407287598
12,0.001,0.2082280931973666,29.914920806884766,0.19348573924481183,0.6842802045667611,0.5825480705102027,0.9826423971298462,0.6379012771832931,0.5893822801167924,0.8533389409447323,0.7052513040739885,0.7994011976047904,False,2,23.99963068962097
13,0.001,0.21983560919931555,39.85313415527344,0.2043231905724658,0.6940848793962413,0.5919422614195643,0.9826550002486711,0.6784686877627795,0.6097999944971652,0.8537975233384393,0.7932081910885092,0.7939575394665215,False,3,24.2540020942688
14,0.001,0.22440318251826372,56.60071563720703,0.2646258424677307,0.7009057802948431,0.6024128550161891,0.9819122112859957,0.6872447013487475,0.6168851998609983,0.85478181161549,0.81140681857838,0.7384322264561786,True,0,23.675119638442993
15,0.001,0.20865378090182926,47.07376480102539,0.258276855542133,0.7012401786789866,0.6028959830098682,0.983042998339608,0.7123660214365701,0.6161257503566022,0.8632466723533855,0.8393953924297124,0.7879695155144257,True,0,23.35491919517517
16,0.001,0.2027029294384806,28.366783142089844,0.19254939128688772,0.6901001564473285,0.5934437732938443,0.9822219724789708,0.6437349858998016,0.5912911067226544,0.8459581391665608,0.7180370454032076,0.7757212847033206,False,1,24.02745747566223
17,0.001,0.19064922624458266,78.21373748779297,0.21418558645370211,0.7005295957544455,0.6079729015015836,0.983305453612798,0.6962452107279693,0.602867126401817,0.8547297667022978,0.8414276033431218,0.738704409363092,False,2,24.201823949813843
18,0.001,0.1884908094652613,64.49153900146484,0.19369983178293415,0.7139553104874843,0.6262526454940324,0.983515782176622,0.6255786450413922,0.6198001687852505,0.8526086521332759,0.699016274287575,0.8056614044637996,True,0,25.17473602294922
19,0.001,0.1759016729482063,29.976871490478516,0.1782918818494826,0.7080569568873077,0.6182776982480447,0.9844082139550999,0.6856080327259203,0.6112642170980415,0.8600317692233251,0.7994691664784278,0.7939575394665215,False,1,25.51480269432068
20,0.001,0.175977272205402,23.842981338500977,0.19144824602061913,0.7270052796608826,0.6421471329040551,0.9847351346987913,0.7069159023182011,0.6389917181366286,0.8645737407866978,0.8357822212117236,0.796135002721829,True,0,24.80137348175049
21,0.001,0.17958416857176399,59.25128173828125,0.16297003564021598,0.7237998230589205,0.6408189886143163,0.9852472415304903,0.7132867132867133,0.6283140734765592,0.8641429792119152,0.8434911088351666,0.8132825258573761,False,1,24.827337503433228
22,0.001,0.1736327371679044,32.92385482788086,0.2413378314877531,0.7066176742674114,0.6098498222346724,0.9828662756475062,0.6728028503562944,0.6239047769527946,0.8587602502041526,0.7602750430715464,0.839412084921067,False,2,26.757213354110718
23,0.001,0.18198145898857787,46.124122619628906,0.1846464546171337,0.7149435828133027,0.6244057287620568,0.9842082875983246,0.7066533035232442,0.626754586130773,0.8629695247367966,0.8270375076284378,0.8274360370168753,False,3,26.458982706069946
24,0.001,0.16146250002202328,16.54128646850586,0.2210521165134045,0.7331796971549759,0.6467730216926288,0.9850268301330479,0.7206551410373067,0.6541459151015977,0.8719282280665275,0.8379411167602573,0.8636363636363636,True,0,25.51369619369507
25,0.001,0.18699085972426968,58.24559020996094,0.2013069904132212,0.7271395217898263,0.6423163908444922,0.984586399783783,0.6941005654898365,0.6393389056865377,0.8690140971932144,0.8399593404111136,0.7310832879695155,False,1,23.96997308731079
26,0.001,0.17279085127485316,52.60787582397461,0.1733875991550594,0.7293303061145664,0.6500622566975669,0.9855521610561162,0.7091098506771618,0.6316445500070157,0.8654210153732005,0.8368867230936406,0.8258029395753946,False,2,25.69256567955017
27,0.001,0.16895001710129753,38.56635284423828,0.2471110312265759,0.7219111783610289,0.6336927344874616,0.9850465946085725,0.7199296928054969,0.63521264986062,0.8730239225842215,0.8513582216022604,0.8170930865541643,False,3,23.48241400718689
28,0.001,0.16536705253222472,22.533458709716797,0.18487774899483944,0.7328088484988204,0.6465672739615185,0.9855921261832461,0.7290173594521421,0.6525087198889987,0.874411197728985,0.8462063285384793,0.8913990201415352,False,4,23.132845878601074
