threshold,objective,source_node_f1,source_exact_set_attack,derived_graph_balanced_accuracy
0.0,0.053042657282636685,0.08840442880439447,0.0,0.5
0.001,0.7041529214298676,0.6431944444444445,0.7955906369080021,0.731420826744974
0.002,0.7257346129918094,0.6624700454236561,0.8206314643440392,0.761068443641292
0.003,0.7375535335298289,0.6738213038416764,0.8331518780620577,0.7772758075446127
0.004,0.7447119528866815,0.6810341657165975,0.8402286336418073,0.787892477976056
0.005,0.7500831825628806,0.6854498333950388,0.8470332063146434,0.7942173029139372
0.006,0.7538568731413605,0.689380399165922,0.8505715841045183,0.7994126948271967
0.007,0.7569129868888375,0.6921150035518003,0.854109961894393,0.8031962954596792
0.008,0.7595433664690994,0.6943215062635961,0.8573761567773543,0.8063587079286199
0.009000000000000001,0.7623382681055098,0.6966207571310302,0.8609145345672292,0.8097470070024848
0.01,0.7644518671188858,0.6983288694405673,0.8636363636363636,0.8116670431443416
0.011,0.766681719416806,0.7002307372243446,0.8663581927054981,0.8140388524960469
0.012,0.7689729561490248,0.7016905465847927,0.869896570495373,0.8156200587305173
0.013000000000000001,0.769723600681314,0.702760165533999,0.8701687534022864,0.8170883216625254
0.014,0.7706298622940777,0.703726235741445,0.8709853021230267,0.8184436412920714
0.015,0.7712569211995401,0.7047713339172156,0.8709853021230267,0.8199119042240794
0.016,0.7729907278439367,0.7058464589451203,0.8737071311921611,0.8207025073413147
0.017,0.7743027031887963,0.706762897620957,0.8756124115405552,0.821662525412243
0.018000000000000002,0.7754375919673211,0.7073841920195689,0.8775176918889493,0.822340185227016
0.019,0.7761270846736279,0.7079889807162534,0.8783342406096897,0.8229049017393268
0.02,0.7770344434243739,0.7087754242157276,0.8794229722373434,0.8238084481590242
0.021,0.7773907302320291,0.7091877802905439,0.8796951551442569,0.824373164671335
0.022,0.777994801214609,0.7096501994476834,0.8805117038649973,0.8246555229274903
0.023,0.7783978411906864,0.7101404774698702,0.8807838867719108,0.8252767110910323
0.024,0.7793784092649833,0.7106860259660445,0.8824169842133914,0.825784955952112
0.025,0.7803326443698051,0.711369141451036,0.8837778987479586,0.8265755590693472
0.026000000000000002,0.7811726043018912,0.7118617983148012,0.8851388132825259,0.8270838039304269
0.027,0.781729413539036,0.7122454478962158,0.8859553620032662,0.8273661621865823
0.028,0.7821313782431181,0.7125524785271347,0.8864997278170931,0.8276485204427377
0.029,0.7828140179693586,0.7129643903190996,0.8875884594447468,0.8280438220013553
0.03,0.783262692839606,0.7133492712269608,0.8881328252585737,0.8285520668624351
0.031,0.7835697032893412,0.7136795000385772,0.8884050081654872,0.8288908967698215
0.032,0.7841511781631542,0.7142857142857142,0.8889493739793141,0.8296814998870568
0.033,0.7845510205802406,0.7145892077716405,0.889493739793141,0.8301332730969053
0.034,0.7855285367936677,0.7149482145617561,0.8913990201415352,0.8303026880505986
0.035,0.7858789470835519,0.7151693211690118,0.891943385955362,0.8304156313530608
0.036000000000000004,0.7863217148704023,0.7153629016666021,0.8927599346761024,0.8305285746555229
0.037,0.7866722791253029,0.7155842648822186,0.8933043004899293,0.8306979896092161
0.038,0.7871891665408561,0.7160828333655893,0.8938486663037561,0.831206234470296
0.039,0.7876565157130286,0.7164988381099924,0.894393032117583,0.8314885927264513
0.04,0.7881996923733035,0.7168597667299569,0.8952095808383234,0.8318274226338378
0.041,0.7883032291877985,0.7170323280874487,0.8952095808383234,0.8319968375875311
0.042,0.7885455554399325,0.7172547499030631,0.8954817637452368,0.8323356674949176
0.043000000000000003,0.7892902561982588,0.7175886414772286,0.896842678279804,0.8326180257510729
0.044,0.7896416628062533,0.7178114086146681,0.8973870440936309,0.8329003840072284
0.045,0.790420133909425,0.7182015840969096,0.8987479586281981,0.8332392139146149
0.046,0.7906461551809792,0.718396830944891,0.8990201415351116,0.8334651005195393
0.047,0.7909978630770992,0.7186201002292063,0.8995645073489384,0.8336909871244635
0.048,0.7912743053433341,0.7188993820683223,0.8998366902558519,0.8340298170318501
0.049,0.7913581387471359,0.7190391044079919,0.8998366902558519,0.8341992319855432
0.05,0.7917268673475744,0.7192907415328381,0.9003810560696788,0.8343686469392365
0.051000000000000004,0.7918443710859812,0.7194865810968494,0.9003810560696788,0.8346510051953919
0.052000000000000005,0.7922132876981904,0.7197385315746468,0.9009254218835057,0.8349898351027785
0.053,0.7923893816445406,0.719850566213955,0.9011976047904192,0.8350463067540095
0.054,0.7927000427799258,0.7201868795016546,0.9014697876973327,0.8354980799638582
0.055,0.7930524192032722,0.7204112629980138,0.9020141535111595,0.8357239665687825
0.056,0.7933465457882998,0.7207200187017844,0.902286336418073,0.836062796476169
0.057,0.7933802452904213,0.7207761845386533,0.902286336418073,0.8361757397786311
0.058,0.7934645170295231,0.7209166374371565,0.902286336418073,0.8363451547323244
0.059000000000000004,0.7938171664722695,0.7211414759658492,0.9028307022318999,0.8365710413372487
0.06,0.7936745673272619,0.7212667212667212,0.902286336418073,0.836796927942173
0.061,0.7938509616559608,0.7213792565432772,0.9025585193249864,0.8368533995934041
0.062,0.7942376031131599,0.7216607484293909,0.9031028851388133,0.8371357578495595
0.063,0.7944066301065853,0.7219424600850998,0.9031028851388133,0.837474587756946
0.064,0.7948178125880194,0.7220833984069966,0.9039194338595536,0.8375310594081771
0.065,0.795045129424806,0.7222808045303651,0.9041916167664671,0.8377569460131014
0.066,0.7952217137680282,0.7223936564977932,0.9044637996733805,0.8378134176643325
0.067,0.7953813842033028,0.7224783186186421,0.904735982580294,0.8378698893155636
0.068,0.7958265769766679,0.7226759407604236,0.9055525313010343,0.8380393042692569
0.069,0.7961460091879418,0.7228454172366622,0.9060968971148612,0.8382087192229501
0.07,0.7962138262788049,0.722958445721434,0.9060968971148612,0.8384346058278744
0.07100000000000001,0.7968019849554762,0.7232128890974503,0.907185628742515,0.8386040207815677
0.07200000000000001,0.7970126951831227,0.7233826175389189,0.9074578116494284,0.8386604924327987
0.073,0.7972064690873542,0.7235241187746958,0.9077299945563418,0.838829907386492
0.074,0.7972404386848553,0.7235807347705309,0.9077299945563418,0.838886379037723
0.075,0.7972614362885904,0.723615730776756,0.9077299945563418,0.8388067592354974
0.076,0.7971395837839448,0.723594098540289,0.9074578116494284,0.8388067592354974
0.077,0.7972075561443697,0.7237073858076637,0.9074578116494284,0.8389761741891907
0.078,0.7974184277642038,0.7238773832361117,0.9077299945563418,0.8391455891428838
0.079,0.7975443053287365,0.7239057239057239,0.9080021774632553,0.8391455891428838
0.08,0.7975613110620414,0.7239340667945656,0.9080021774632553,0.8391455891428838
0.081,0.7977082403886689,0.7239974937343358,0.9082743603701687,0.8392020607941151
0.082,0.7977762959262282,0.7241109196302679,0.9082743603701687,0.8392585324453461
0.083,0.7977395585465166,0.7242311459353575,0.9080021774632553,0.8394844190502704
0.084,0.7980017021352128,0.7244865966452423,0.9082743603701687,0.8398232489576569
0.085,0.7981787301988856,0.7246001881467545,0.9085465432770822,0.8399926639113502
0.08600000000000001,0.7983387335642722,0.7246854051511232,0.9088187261839956,0.8400491355625812
0.08700000000000001,0.7982169079761405,0.7246638177755126,0.9085465432770822,0.8400491355625812
0.088,0.7983769258562833,0.7247490589711417,0.9088187261839956,0.8401056072138123
0.089,0.7985410620440819,0.7248411640128638,0.9090909090909091,0.8402185505162745
0.09,0.79880998366262,0.7249264561678761,0.909635274904736,0.8402750221675055
0.091,0.7989871092868346,0.7250402102702914,0.9099074578116494,0.8403879654699677
0.092,0.799164256334508,0.7251540000784714,0.9101796407185628,0.8403879654699677
0.093,0.7991813281543325,0.7251824531115122,0.9101796407185628,0.8404444371211988
0.094,0.7992154758134022,0.7252393658766284,0.9101796407185628,0.8405009087724299
0.095,0.7991619783362148,0.7253316586859251,0.9099074578116494,0.840613852074892
0.096,0.7996082002337797,0.7255309960347062,0.9107240065323897,0.840670323726123
0.097,0.8003811073765417,0.7257304429783223,0.9123571039738705,0.840670323726123
0.098,0.8003982081999241,0.7257589443506265,0.9123571039738705,0.8407267953773543
0.099,0.8004837324686431,0.7259014847984916,0.9123571039738705,0.8408397386798163
0.1,0.800769922400818,0.7260155574762317,0.9129014697876974,0.8408962103310474
0.101,0.8008041522715146,0.726072607260726,0.9129014697876974,0.8408962103310474
0.10200000000000001,0.8008425936524941,0.7261366762290251,0.9129014697876974,0.8410091536335096
0.10300000000000001,0.8010199621979953,0.7262508352002516,0.9131736526946108,0.8411220969359718
0.10400000000000001,0.8011459625717157,0.7262793805518434,0.9134458356015243,0.8411220969359718
0.105,0.8011802210330625,0.7263364779874214,0.9134458356015243,0.8411220969359718
0.106,0.8013233580441488,0.7263935844012894,0.9137180185084377,0.8411785685872029
0.107,0.801374763919986,0.7264792608610182,0.9137180185084377,0.8411785685872029
0.108,0.801374763919986,0.7264792608610182,0.9137180185084377,0.8411785685872029
0.109,0.801374763919986,0.7264792608610182,0.9137180185084377,0.8411785685872029
0.11,0.8012529852845289,0.7264577517398655,0.9134458356015243,0.8412350402384339
0.111,0.8013789972744036,0.7264863164517144,0.9137180185084377,0.8412350402384339
0.112,0.8016481681691119,0.7265720240670102,0.9142623843222646,0.8412350402384339
0.113,0.801985952355593,0.7267720871685941,0.9148067501360915,0.8414609268433583
0.114,0.801985952355593,0.7267720871685941,0.9148067501360915,0.8414609268433583
0.115,0.8021634482663798,0.7268864584152962,0.9150789330430049,0.8414609268433583
0.116,0.8023409657787239,0.7270008656645943,0.9153511159499184,0.8415738701458204
0.117,0.8026445479339605,0.7271439253807706,0.9158954817637452,0.8416303417970515
0.11800000000000001,0.8025399595490306,0.7271510666771629,0.9156232988568318,0.8417432850995137
0.11900000000000001,0.8025399595490306,0.7271510666771629,0.9156232988568318,0.8417432850995137
0.12,0.802401025006222,0.7271009643770912,0.9153511159499184,0.8417432850995137
0.121,0.8022964342517662,0.7271081017242738,0.9150789330430049,0.8418562284019758
0.122,0.8021918445089427,0.7271152407575102,0.9148067501360915,0.841912700053207
0.123,0.8022262004678713,0.7271725006890577,0.9148067501360915,0.841969171704438
0.124,0.8022605618382523,0.727229769639693,0.9148067501360915,0.841969171704438
0.125,0.8021216161332244,0.727179648735922,0.914534567229178,0.841969171704438
0.126,0.8021216161332244,0.727179648735922,0.914534567229178,0.841969171704438
0.127,0.802051402978581,0.7272440820827918,0.9142623843222646,0.8420821150069002
0.128,0.802194651723278,0.7273013747193445,0.914534567229178,0.8420821150069002
