role,threshold,objective,node_f1,exact_set_attack,node_balanced_accuracy
source,0.039,0.6605461365590408,0.6414654807285048,0.6891671203048448,0.9640411970057488
source,0.04,0.6610750526918192,0.6418026418026418,0.6899836690255852,0.9640317207559427
source,0.041,0.6613456355890707,0.6420721580267854,0.6902558519324986,0.9640143984150591
source,0.042,0.6616980125740304,0.642296542459167,0.6908002177463255,0.9639918453467906
source,0.043000000000000003,0.662048975978005,0.6425185709232402,0.6913445835601524,0.9639205855733288
source,0.044,0.662375847246584,0.6427004458283206,0.6918889493739793,0.9639415084828686
source,0.045,0.6624698654638774,0.6428571428571429,0.6918889493739793,0.9639111093235226
source,0.046,0.6626030168551413,0.6428976065713071,0.6921611322808927,0.9638189266405212
source,0.047,0.6626546349623678,0.6429836367500178,0.6921611322808927,0.9637319746849046
source,0.048,0.6624171774793608,0.6429507848208907,0.6916167664670658,0.963534532500439
source,0.049,0.6626202520637732,0.6431077871903024,0.6918889493739793,0.9635041333410931
source,0.05,0.6627397985834909,0.6431255761185564,0.6921611322808927,0.9634093352943991
source,0.051000000000000004,0.663025117490518,0.6434196523589926,0.6924333151878062,0.9633946283172079
source,0.052000000000000005,0.663516142596565,0.6436936617219107,0.6932498639085466,0.9634260126815177
source,0.053,0.6639661582215113,0.6438993219496609,0.6940664126292869,0.9634495509547499
source,0.054,0.6639244246044069,0.6440112211924293,0.6937942297223735,0.963413921068019
source,0.055,0.6640038903329439,0.6441436640733241,0.6937942297223735,0.9633321998397875
source,0.056,0.6640309398521437,0.6443702018765994,0.69352204681546,0.9633096467715189
source,0.057,0.6640678999379603,0.6444318020196272,0.69352204681546,0.9631713727470166
source,0.058,0.6641765062728706,0.644612812577811,0.69352204681546,0.9631435889513631
source,0.059000000000000004,0.6640923312599138,0.6446539761608254,0.6932498639085466,0.9630514062683615
source,0.06,0.6641583494930833,0.6447640065494411,0.6932498639085466,0.9629670696764374
source,0.061,0.6641251841334229,0.6447087309500071,0.6932498639085466,0.9627670121282794
source,0.062,0.6643029388871584,0.6448235336016239,0.69352204681546,0.9627800889467417
source,0.063,0.6643994143374692,0.6449843260188087,0.69352204681546,0.962798396492589
source,0.064,0.6643305163608246,0.6450509513290101,0.6932498639085466,0.9627575358784732
source,0.065,0.6644670934620391,0.6452785798310341,0.6932498639085466,0.9627349828102048
source,0.066,0.66456236399226,0.6454373640480691,0.6932498639085466,0.9627045836508588
source,0.067,0.664479752049701,0.6454811327484128,0.6929776810016332,0.9626611076730505
source,0.068,0.6645764671421894,0.645642324569227,0.6929776810016332,0.9626794152188978
source,0.069,0.6646041088985661,0.6456883941631881,0.6929776810016332,0.9626846459462828
source,0.07,0.6646978119065877,0.6456631105719485,0.6932498639085466,0.962633323877397
source,0.07100000000000001,0.664765593873494,0.6457760805167921,0.6932498639085466,0.9625976939906662
source,0.07200000000000001,0.664791913864982,0.6458199471692725,0.6932498639085466,0.9625542180128579
source,0.073,0.664695535092549,0.6458407711531596,0.6929776810016332,0.9625081266713571
source,0.074,0.6646928578598734,0.6458363090987003,0.6929776810016332,0.9624107132609705
source,0.075,0.6647468819516766,0.6459263492517056,0.6929776810016332,0.9623724680105472
source,0.076,0.6649388294903952,0.6460648065449609,0.6932498639085466,0.962388160192702
source,0.077,0.6649210012043434,0.6460350927348747,0.6932498639085466,0.9622394247134298
source,0.078,0.6649612387685515,0.6461021553418881,0.6932498639085466,0.962198564099314
source,0.079,0.6650305332940063,0.6462176462176462,0.6932498639085466,0.9622116409177763
source,0.08,0.6651137194316872,0.6463562897804477,0.6932498639085466,0.9622273330999311
source,0.081,0.6654563119125572,0.6465643667060128,0.6937942297223735,0.9622508713731635
source,0.082,0.6656055282372895,0.6466316053092912,0.6940664126292869,0.9622100107590477
source,0.083,0.6657269936587139,0.6466525924070563,0.6943385955362004,0.9621639194175469
source,0.084,0.6657118203937609,0.6466273036321345,0.6943385955362004,0.9621125973486611
source,0.085,0.6657534755775895,0.6466967289385155,0.6943385955362004,0.9621204434397386
source,0.08600000000000001,0.6654091051155303,0.6466671439822439,0.69352204681546,0.9619717079604663
source,0.08700000000000001,0.6654204204019816,0.6466860027929959,0.69352204681546,0.9618769099137723
source,0.088,0.6654760034842687,0.6467786412634745,0.69352204681546,0.9618873713685421
source,0.089,0.665601123662775,0.6469871748943183,0.69352204681546,0.9619109096417744
source,0.09,0.6653530215228316,0.6469365818702973,0.6929776810016332,0.961808265504003
source,0.091,0.6655036220603548,0.6470061274948937,0.6932498639085466,0.9618161115950803
source,0.092,0.6658048500553235,0.6471452636106234,0.6937942297223735,0.9618318037772352
source,0.093,0.6659681438858727,0.6472359647235966,0.6940664126292869,0.9617935585268118
source,0.094,0.6658719407236572,0.6472570813911797,0.6937942297223735,0.961747467185311
source,0.095,0.6661846974604535,0.6474154320766223,0.6943385955362004,0.9616683613207719
source,0.096,0.6661163931884877,0.6474830468946217,0.6940664126292869,0.961627500706656
source,0.097,0.666020221762994,0.6475042164567409,0.6937942297223735,0.9615814093651552
source,0.098,0.6660887102313163,0.6476183639039449,0.6937942297223735,0.9615457794784243
source,0.099,0.6664559510569927,0.647686066132912,0.6946107784431138,0.9615049188643086
source,0.1,0.6664826336984175,0.6477305372019534,0.6946107784431138,0.9614614428865003
source,0.101,0.6666181990858572,0.6477750242430772,0.6948829613500273,0.961417966908692
source,0.10200000000000001,0.6666716123056129,0.6478640462760032,0.6948829613500273,0.9613310149530754
source,0.10300000000000001,0.6665754910818702,0.6478852995077078,0.6946107784431138,0.9612849236115746
source,0.10400000000000001,0.6666313733718547,0.647978436657682,0.6946107784431138,0.9612953850663444
source,0.105,0.6667012488323139,0.6480948957584473,0.6946107784431138,0.9613084618848068
source,0.106,0.6665620128477847,0.6480442910555075,0.6943385955362004,0.9612058177470353
source,0.107,0.6666179349784669,0.6481374946066446,0.6943385955362004,0.9612162792018052
source,0.108,0.6666878602664814,0.6482540367533355,0.6943385955362004,0.9612293560202676
source,0.109,0.6667578107056679,0.6483706208186462,0.6943385955362004,0.9612424328387299
source,0.11,0.6667857979267103,0.6484172661870503,0.6943385955362004,0.9612476635661149
source,0.111,0.6666325728942877,0.6483433464042883,0.6940664126292869,0.961142404064651
source,0.112,0.6667305592942481,0.6485066570708888,0.6940664126292869,0.9611607116104983
source,0.113,0.6667713966094458,0.6485747192628851,0.6940664126292869,0.9611198509963825
source,0.114,0.6667854031901448,0.64859806356405,0.6940664126292869,0.961122466360075
source,0.115,0.666921124728988,0.6486428108575131,0.6943385955362004,0.9610789903822666
source,0.116,0.6668671397519417,0.6487342911670447,0.6940664126292869,0.9610407451318432
source,0.117,0.6669091925365894,0.6488043791414577,0.6940664126292869,0.9610485912229207
source,0.11800000000000001,0.6670881738698489,0.6489212260922811,0.6943385955362004,0.961061668041383
source,0.11900000000000001,0.6672003994827201,0.6491082687804,0.6943385955362004,0.9610825909509229
source,0.12,0.6673350671346248,0.649151259595632,0.6946107784431138,0.9609904082679213
source,0.121,0.6672812204783589,0.6492429704397981,0.6943385955362004,0.960952163017498
source,0.122,0.6673081802371952,0.6492879033711917,0.6943385955362004,0.9609086870396897
source,0.123,0.6672930050121579,0.6492626113294631,0.6943385955362004,0.9608573649708039
source,0.124,0.6670589498231676,0.6492354298903635,0.6937942297223735,0.960757336196725
source,0.125,0.6670437684957444,0.6492101276779918,0.6937942297223735,0.9607060141278392
source,0.126,0.6670718687754016,0.6492569614774203,0.6937942297223735,0.9607112448552242
source,0.127,0.6669899724474582,0.6493019228687903,0.69352204681546,0.9606677688774159
source,0.128,0.6670825327635975,0.6492747347910802,0.6937942297223735,0.9605677401033368
source,0.129,0.6671095212584683,0.6493197156158649,0.6937942297223735,0.9605242641255285
source,0.13,0.667192782141657,0.6494584837545125,0.6937942297223735,0.9604912496024901
source,0.131,0.6672772065852736,0.6495991911605402,0.6937942297223735,0.960506941784645
source,0.132,0.6674564614004455,0.649716493914551,0.6940664126292869,0.9605200186031073
source,0.133,0.66738873187739,0.649785066647401,0.6937942297223735,0.9604791579889915
source,0.134,0.6671254324297697,0.649709144777252,0.6932498639085466,0.9603251917823343
source,0.135,0.6673995261678494,0.6498030571315,0.6937942297223735,0.9603356532371041
source,0.136,0.6672450857591112,0.6497271117215455,0.69352204681546,0.9601816870304469
source,0.137,0.6672862635040301,0.6497957412964102,0.69352204681546,0.9601408264163311
source,0.138,0.6673415590169196,0.6498879004845592,0.69352204681546,0.9601025811659079
source,0.139,0.6672022963771618,0.6498372513562387,0.6932498639085466,0.9599999370281364
source,0.14,0.667395796008777,0.6499782954709883,0.69352204681546,0.9600156292102913
source,0.14100000000000001,0.667408818726184,0.65,0.69352204681546,0.9599695378687905
source,0.14200000000000002,0.667451153277691,0.6500705575858451,0.69352204681546,0.9599773839598678
source,0.14300000000000002,0.6675578641592255,0.6500669537837935,0.6937942297223735,0.9598799705494813
source,0.14400000000000002,0.6677090900263781,0.6501375416244389,0.6940664126292869,0.9598878166405587
source,0.145,0.6677362562510776,0.6501828186656048,0.6940664126292869,0.9598443406627504
source,0.146,0.6677927549934215,0.6502769832361779,0.6940664126292869,0.9598548021175204
source,0.147,0.6676828135575473,0.6502752027809965,0.6937942297223735,0.9598060954123271
source,0.148,0.667739334652965,0.6503694046066927,0.6937942297223735,0.9598165568670969
source,0.149,0.6678906093850844,0.6504400738889493,0.6940664126292869,0.9598244029581744
source,0.15,0.6679330201701673,0.6505107585307542,0.6940664126292869,0.9598322490492518
source,0.151,0.6680984553871488,0.6506050286211145,0.6943385955362004,0.9598427105040217
source,0.152,0.6681267425623063,0.6506521739130435,0.6943385955362004,0.9598479412314067
source,0.153,0.6680309714874302,0.6506740107261922,0.6940664126292869,0.9598018498899059
source,0.154,0.6678111384072278,0.6506705328017398,0.69352204681546,0.9597044364795193
source,0.155,0.6677295268576002,0.650715968823636,0.6932498639085466,0.959660960501711
source,0.156,0.6677709561149252,0.6507850175858443,0.6932498639085466,0.9596200998875952
source,0.157,0.6678417603164468,0.6509030245883803,0.6932498639085466,0.9596331767060575
source,0.158,0.667884255164086,0.6509738493344456,0.6932498639085466,0.959641022797135
source,0.159,0.6681064931447886,0.6511627906976744,0.69352204681546,0.9596619457066748
source,0.16,0.6681773795796566,0.6512809347557877,0.69352204681546,0.9596750225251371
source,0.161,0.6679434405638298,0.6512539469386275,0.6929776810016332,0.9595749937510583
source,0.162,0.6679718063123079,0.6513012231860912,0.6929776810016332,0.9595802244784432
source,0.163,0.6679991752104986,0.6513468380164089,0.6929776810016332,0.9595367485006349
source,0.164,0.6680701254488359,0.6514650884136378,0.6929776810016332,0.9595498253190973
source,0.165,0.6680701254488359,0.6514650884136378,0.6929776810016332,0.9595498253190973
source,0.166,0.6681127079587911,0.6515360592635631,0.6929776810016332,0.9595576714101747
source,0.167,0.6678645877879139,0.6514854361879857,0.6924333151878062,0.9594550272724032
source,0.168,0.6677405243928163,0.6514601191340985,0.6921611322808927,0.9594037052035174
source,0.169,0.6677689207656081,0.6515074464220849,0.6921611322808927,0.9594089359309024
source,0.17,0.6674761946513541,0.6513824801075463,0.6916167664670658,0.959201032291667
source,0.171,0.6675036002564244,0.6514281561159968,0.6916167664670658,0.9591575563138587
source,0.17200000000000001,0.6675320096832066,0.6514755051606338,0.6916167664670658,0.9591627870412436
source,0.17300000000000001,0.6675746315677444,0.6515465416348635,0.6916167664670658,0.9591706331323211
source,0.17400000000000002,0.6676030513216598,0.6515939078913889,0.6916167664670658,0.959175863859706
source,0.17500000000000002,0.6676741187878007,0.6517123536682906,0.6916167664670658,0.9591889406781684
source,0.176,0.6676883353815909,0.6517360479912743,0.6916167664670658,0.9591915560418609
source,0.177,0.6676873581758016,0.6517344193149589,0.6916167664670658,0.9591428493366676
source,0.178,0.6677157974959171,0.6517818181818181,0.6916167664670658,0.9591480800640526
source,0.179,0.6677157974959171,0.6517818181818181,0.6916167664670658,0.9591480800640526
source,0.18,0.6677157974959171,0.6517818181818181,0.6916167664670658,0.9591480800640526
source,0.181,0.6677869138972463,0.6519003455173668,0.6916167664670658,0.9591611568825149
source,0.182,0.667771720226662,0.6518750227330593,0.6916167664670658,0.9591098348136292
source,0.183,0.6677045667889243,0.6519445556081056,0.6913445835601524,0.9590689741995133
source,0.184,0.6678551778942752,0.652014118845748,0.6916167664670658,0.9590281135853975
source,0.185,0.6678694140104071,0.652037845705968,0.6916167664670658,0.95903072894909
source,0.186,0.667940610135507,0.6521565059144677,0.6916167664670658,0.9590438057675523
source,0.187,0.6676639910187665,0.6520583845957849,0.6910724006532389,0.9589359309023959
source,0.188,0.667844080693611,0.6521770787825834,0.6913445835601524,0.9589490077208583
source,0.189,0.6679295747393329,0.6523195688587866,0.6913445835601524,0.9589646999030131
source,0.19,0.6679295747393329,0.6523195688587866,0.6913445835601524,0.9589646999030131
source,0.191,0.6679580810569816,0.652367079388201,0.6913445835601524,0.958969930630398
source,0.192,0.6680151061513337,0.6524621212121212,0.6913445835601524,0.958980392085168
source,0.193,0.6680436249298525,0.6525096525096525,0.6913445835601524,0.958985622812553
source,0.194,0.6680712226185671,0.6525556486575103,0.6913445835601524,0.9589421468347447
source,0.195,0.6681140193892289,0.6526269766086132,0.6913445835601524,0.9589499929258221
source,0.196,0.6680988303632827,0.6526016615653695,0.6913445835601524,0.9588986708569364
source,0.197,0.6681701815417037,0.6527205801960713,0.6913445835601524,0.9589117476753988
source,0.198,0.6680309285499779,0.652669947147804,0.6910724006532389,0.9588091035376273
source,0.199,0.668045202879944,0.6526937376977473,0.6910724006532389,0.9588117189013198
source,0.2,0.6680880321143086,0.6527651197550217,0.6910724006532389,0.9588195649923972
source,0.201,0.6681165901420787,0.6528127164679719,0.6910724006532389,0.9588247957197822
source,0.202,0.6677301120682153,0.6527129521586931,0.6902558519324986,0.9586682141494325
source,0.203,0.6677586751030994,0.6527605572168332,0.6902558519324986,0.9586734448768174
source,0.20400000000000001,0.6677872423047282,0.6528081692195479,0.6902558519324986,0.9586786756042023
source,0.20500000000000002,0.6675533889030587,0.6527813240926501,0.6897114861186717,0.9585786468301234
source,0.20600000000000002,0.6675810555930359,0.6528274352426121,0.6897114861186717,0.958535170852315
source,0.20700000000000002,0.6675801466786506,0.6528259203853031,0.6897114861186717,0.9584864641471218
source,0.20800000000000002,0.6676230267931116,0.6528973872427383,0.6897114861186717,0.9584943102381992
source,0.209,0.6674846582624065,0.652848228296172,0.6894393032117583,0.958440372805621
source,0.21,0.6675409424848786,0.6529420353336254,0.6894393032117583,0.9584021275551977
source,0.211,0.6674740770376006,0.6530120481927711,0.6891671203048448,0.9583612669410818
source,0.212,0.667488382314497,0.6530358903209318,0.6891671203048448,0.9583638823047742
source,0.213,0.6676401775762391,0.6531074271525596,0.6894393032117583,0.9583717283958517
source,0.214,0.6674865902977405,0.6530329036263376,0.6891671203048448,0.9582664688943877
source,0.215,0.6675152101247865,0.6530806033380812,0.6891671203048448,0.9582716996217726
source,0.216,0.6675438341331144,0.6531283100186274,0.6891671203048448,0.9582769303491576
source,0.217,0.6676002106822185,0.6532222709338009,0.6891671203048448,0.9582386850987343
source,0.218,0.667614529974994,0.6532461364217603,0.6891671203048448,0.9582413004624268
source,0.219,0.6675993264733573,0.6532207972523657,0.6891671203048448,0.958189978393541
source,0.22,0.6676566160737012,0.6533162799196054,0.6891671203048448,0.9582004398483109
source,0.221,0.6676709410908022,0.653340154948107,0.6891671203048448,0.9582030552120033
source,0.222,0.6675307789947027,0.6532880067258836,0.6888949373979314,0.9580517043690386
source,0.223,0.6675451075809009,0.6533118877028806,0.6888949373979314,0.9580543197327311
source,0.224,0.6674210254638782,0.6532865394457849,0.688622754491018,0.9580029976638453
source,0.225,0.6674353555894097,0.6533104229883376,0.688622754491018,0.9580056130275378
source,0.226,0.667587225416211,0.653382084095064,0.6888949373979314,0.9580134591186154
source,0.227,0.6676302315138221,0.6534537609244158,0.6888949373979314,0.9580213052096928
source,0.228,0.6677154114943983,0.6535957275587095,0.6888949373979314,0.9579882906866544
source,0.229,0.6678673237026952,0.6536674593012621,0.6891671203048448,0.9579961367777318
source,0.23,0.6679896907699032,0.6536899491419998,0.6894393032117583,0.957950045436231
source,0.231,0.6680175422610628,0.6537363682939326,0.6894393032117583,0.9579065694584227
source,0.232,0.6680310466635189,0.6537588756313593,0.6894393032117583,0.957860478116922
source,0.233,0.6681028435894952,0.6538785371746532,0.6894393032117583,0.9578735549353843
source,0.234,0.6681315697196292,0.6539264140582097,0.6894393032117583,0.9578787856627693
source,0.23500000000000001,0.6681450962618187,0.6539489582951924,0.6894393032117583,0.9578326943212684
source,0.23600000000000002,0.6680859486822646,0.6538503789959353,0.6894393032117583,0.957724819456112
source,0.23700000000000002,0.6679762306752228,0.6538489709221416,0.6891671203048448,0.9576761127509188
source,0.23800000000000002,0.6676039648973782,0.6537728937728938,0.6883505715841045,0.9575221465442616
source,0.23900000000000002,0.6677407302997961,0.6538193808389815,0.688622754491018,0.9574786705664533
source,0.24,0.6676310098149403,0.6538179686354976,0.6883505715841045,0.95742996386126
source,0.241,0.6676597595973648,0.6538658849395382,0.6883505715841045,0.957435194588645
source,0.242,0.6676876722839991,0.6539124060839289,0.6883505715841045,0.9573917186108367
source,0.243,0.6677595834723515,0.6540322580645161,0.6883505715841045,0.957404795429299
source,0.244,0.6678171314053092,0.6541281712861123,0.6883505715841045,0.9574152568840689
source,0.245,0.6678746962194442,0.6542241126430038,0.6883505715841045,0.9574257183388388
source,0.246,0.6678890900615322,0.6542481023798173,0.6883505715841045,0.9574283337025313
source,0.247,0.6679322779221852,0.6543200821475723,0.6883505715841045,0.9574361797936087
source,0.248,0.6678657916824531,0.6543907270192943,0.6880783886771911,0.9573953191794928
source,0.249,0.6677849176458224,0.654437392229519,0.6878062057702776,0.9573518432016845
source,0.25,0.6678857850604045,0.6546055045871559,0.6878062057702776,0.9573701507475318
source,0.251,0.6679146138407006,0.6546535525543159,0.6878062057702776,0.9573753814749169
source,0.252,0.6679434468533654,0.6547016075754238,0.6878062057702776,0.9573806122023018
source,0.253,0.6680155479077585,0.6548217759994126,0.6878062057702776,0.9573936890207642
source,0.254,0.6680588212463591,0.6548938982304134,0.6878062057702776,0.9574015351118416
source,0.255,0.6681021041182817,0.6549660363502845,0.6878062057702776,0.957409381202919
source,0.256,0.6681021041182817,0.6549660363502845,0.6878062057702776,0.957409381202919
source,0.257,0.6681886984746981,0.6551103602776451,0.6878062057702776,0.9574250733850738
source,0.258,0.668048654329388,0.6550584086400705,0.6875340228633642,0.9572737225421091
source,0.259,0.6680775327309445,0.6551065393093314,0.6875340228633642,0.9572789532694941
source,0.26,0.6680615606426816,0.6550799191622267,0.6875340228633642,0.9571789244954152
source,0.261,0.6680607942107579,0.6550786417756872,0.6875340228633642,0.9571302177902218
source,0.262,0.6681330269422361,0.6551990296614841,0.6875340228633642,0.9571432946086842
source,0.263,0.6680226360597834,0.6551965001286718,0.6872618399564507,0.9570458811982977
source,0.264,0.668065243428802,0.6552675124103695,0.6872618399564507,0.9570050205841818
source,0.265,0.6679251845794147,0.6552155362659998,0.6869896570495373,0.9568536697412171
source,0.266,0.6679822798022659,0.6553106949707517,0.6869896570495373,0.9568154244907938
source,0.267,0.6680394044404818,0.6554059027011114,0.6869896570495373,0.9567771792403704
source,0.268,0.6680386584475062,0.6554046593794854,0.6869896570495373,0.9567284725351772
source,0.269,0.6682054316795656,0.6555011594949756,0.6872618399564507,0.956738933989947
source,0.27,0.6682046918064648,0.6554999263731409,0.6872618399564507,0.9566902272847538
source,0.271,0.6682191710597072,0.6555240584618782,0.6872618399564507,0.9566928426484462
source,0.272,0.668320555690932,0.6556930328472529,0.6872618399564507,0.9567111501942935
source,0.273,0.6683198282375797,0.6556918204249991,0.6872618399564507,0.9566624434891002
source,0.274,0.6683625766279555,0.655763067742292,0.6872618399564507,0.9566215828749844
source,0.275,0.6684060622425272,0.6558355437665783,0.6872618399564507,0.956629428966062
source,0.276,0.6684495574703663,0.6559080358129766,0.6872618399564507,0.9566372750571394
source,0.277,0.6684495574703663,0.6559080358129766,0.6872618399564507,0.9566372750571394
source,0.278,0.6684336274920142,0.6558814858490566,0.6872618399564507,0.9565372462830604
source,0.279,0.6683240388416334,0.6558802933696973,0.6869896570495373,0.9564885395778671
source,0.28,0.6681999453166272,0.655854926099296,0.6867174741426239,0.9564372175089814
source,0.281,0.6682724795929045,0.6559758165597582,0.6867174741426239,0.9564502943274438
source,0.28200000000000003,0.6682717701016907,0.6559746340744018,0.6867174741426239,0.9564015876222505
source,0.28300000000000003,0.6683588560139474,0.6561197772614964,0.6867174741426239,0.9564172798044053
source,0.28400000000000003,0.6685258078646275,0.6562165750746874,0.6869896570495373,0.9564277412591753
source,0.28500000000000003,0.668554853635351,0.6562649846925602,0.6869896570495373,0.9564329719865602
source,0.28600000000000003,0.668612958035073,0.6563618253587634,0.6869896570495373,0.9564434334413301
source,0.28700000000000003,0.6685977443914807,0.6563364692861096,0.6869896570495373,0.9563921113724443
source,0.28800000000000003,0.6686704015652023,0.6564575645756457,0.6869896570495373,0.9564051881909067
source,0.289,0.6686994719422594,0.656506015204074,0.6869896570495373,0.9564104189182916
source,0.29,0.6687133353229522,0.6565291208385621,0.6869896570495373,0.9563643275767909
source,0.291,0.6686974464884627,0.6565026394477463,0.6869896570495373,0.9562642988027119
source,0.292,0.66849929121505,0.6563538359300007,0.6867174741426239,0.9561024865049772
source,0.293,0.6684188166161409,0.6564011668697611,0.6864452912357104,0.9560590105271689
source,0.294,0.6683890470703551,0.6563515509601181,0.6864452912357104,0.9560050730945908
source,0.295,0.6684319984474496,0.6564231365886091,0.6864452912357104,0.9559642124804749
source,0.296,0.6684167689765537,0.6563977541371158,0.6864452912357104,0.9559128904115892
source,0.297,0.6684313173365137,0.6564220014037161,0.6864452912357104,0.9559155057752816
source,0.298,0.6684458667713435,0.6564462504617657,0.6864452912357104,0.9559181211389741
source,0.299,0.6684597391943506,0.6564693711667775,0.6864452912357104,0.9558720297974733
source,0.3,0.6685179583389371,0.6565664030744217,0.6864452912357104,0.9558824912522432
source,0.301,0.6685616339930831,0.6566391958313316,0.6864452912357104,0.9558903373433207
source,0.302,0.6685609668786721,0.6566380839739799,0.6864452912357104,0.9558416306381274
source,0.303,0.6684514264535385,0.6566369718700329,0.686173108328797,0.9557929239329341
source,0.304,0.6684361946457031,0.6566115855236405,0.686173108328797,0.9557416018640484
source,0.305,0.6685527399849966,0.6568058277557964,0.686173108328797,0.9557625247735883
source,0.306,0.6684279787196817,0.6567793475848805,0.6859009254218835,0.9556624959995093
source,0.307,0.6684571300444746,0.656827933126202,0.6859009254218835,0.9556677267268942
source,0.308,0.6684862856825509,0.656876525856329,0.6859009254218835,0.955672957454279
source,0.309,0.6686029513868397,0.6570709686968105,0.6859009254218835,0.9556938803638189
source,0.31,0.6686460844544677,0.6571428571428571,0.6859009254218835,0.9556530197497031
source,0.311,0.668733033157906,0.6572877716485875,0.6859009254218835,0.9556200052266647
source,0.312,0.6687622362134052,0.6573364434077531,0.6859009254218835,0.9556252359540496
source,0.313,0.6688352627772558,0.6574581543475041,0.6859009254218835,0.955638312772512
source,0.314,0.6687111666600878,0.6574327827568329,0.6856287425149701,0.9555869907036263
source,0.315,0.6688638702983878,0.6575058335493907,0.6859009254218835,0.9555948367947037
source,0.316,0.6690896723634183,0.6577007150531659,0.686173108328797,0.9556157597042435
source,0.317,0.6693659091367992,0.6577981991329159,0.6867174741426239,0.9556262211590134
source,0.318,0.6693799444804569,0.6578215913723455,0.6867174741426239,0.9555801298175126
source,0.319,0.6694238317623127,0.6578947368421053,0.6867174741426239,0.9555879759085901
source,0.32,0.6694232464684073,0.6578937613522631,0.6867174741426239,0.9555392692033968
source,0.321,0.6694232464684073,0.6578937613522631,0.6867174741426239,0.9555392692033968
source,0.322,0.6694671483283627,0.6579669311188552,0.6867174741426239,0.9555471152944741
source,0.323,0.6695110599547768,0.6580401171628787,0.6867174741426239,0.9555549613855516
source,0.324,0.6696784971506637,0.658137723884748,0.6869896570495373,0.9555654228403215
source,0.325,0.6697224315781594,0.6582109479305741,0.6869896570495373,0.9555732689313989
source,0.326,0.6697810260245627,0.6583086053412464,0.6869896570495373,0.9555837303861688
source,0.327,0.6698390862086772,0.6584053723147703,0.6869896570495373,0.9555454851357454
source,0.328,0.6698684018721692,0.6584542317539237,0.6869896570495373,0.9555507158631305
source,0.329,0.6697443201702411,0.6584288841886526,0.6867174741426239,0.9554993937942446
