role,threshold,objective,node_f1,exact_set_attack,node_balanced_accuracy
source,0.125,0.6561052554728417,0.6320680042674742,0.6921611322808927,0.9675741267706901
source,0.126,0.6561574691241081,0.6321550270195849,0.6921611322808927,0.9675845882254599
source,0.127,0.656222756410016,0.632263839162765,0.6921611322808927,0.9675976650439224
source,0.128,0.6562358165643694,0.632285606086687,0.6921611322808927,0.9676002804076148
source,0.129,0.6563011308271013,0.6323944631912403,0.6921611322808927,0.9676133572260772
source,0.13,0.6564318268445699,0.6326122898870212,0.6921611322808927,0.9676395108630019
source,0.131,0.6565495302648017,0.6328084622540743,0.6921611322808927,0.9676630491362342
source,0.132,0.6566542168275733,0.6329829398586937,0.6921611322808927,0.9676839720457739
source,0.133,0.6568285484122476,0.6330920372285419,0.6924333151878062,0.9676970488642365
source,0.134,0.6567830792139915,0.633197710502724,0.6921611322808927,0.9676614189775055
source,0.135,0.6566983324481467,0.6332379211642584,0.6918889493739793,0.9676179429996972
source,0.136,0.6568989475656858,0.6333908244222145,0.6921611322808927,0.9676362505455445
source,0.137,0.6570864919597486,0.6335219431410434,0.6924333151878062,0.9676519427276994
source,0.138,0.657204559897383,0.6337187230371009,0.6924333151878062,0.9676754810009316
source,0.139,0.6574447057112177,0.6339375107888832,0.6927054980947196,0.9677016346378564
source,0.14,0.6573469319588973,0.6339560098062913,0.6924333151878062,0.9676555432963556
source,0.14100000000000001,0.6575477653082062,0.6341092767838641,0.6927054980947196,0.9676738508422029
source,0.14200000000000002,0.657502587458388,0.6342154356387757,0.6924333151878062,0.9676382209554721
source,0.14300000000000002,0.6575946329620225,0.6343688448115,0.6924333151878062,0.9676565285013194
source,0.14400000000000002,0.6576584043648462,0.634475130482873,0.6924333151878062,0.9676208986145886
source,0.145,0.6577505353131254,0.6346286820633383,0.6924333151878062,0.9676392061604359
source,0.146,0.6578163704404187,0.6347384072754937,0.6924333151878062,0.9676522829788983
source,0.147,0.6579085778736837,0.6348920863309353,0.6924333151878062,0.9676705905247456
source,0.148,0.6579481090146915,0.6349579715659482,0.6924333151878062,0.967678436615823
source,0.149,0.6581492534209894,0.6351117569718359,0.6927054980947196,0.9676967441616704
source,0.15,0.6581439328384744,0.6352843446055865,0.6924333151878062,0.9676689603660169
source,0.151,0.6583451822042359,0.6354383049439135,0.6927054980947196,0.9676872679118642
source,0.152,0.6584111926240854,0.6355483223103293,0.6927054980947196,0.9677003447303265
source,0.153,0.6584376031925923,0.6355923399245075,0.6927054980947196,0.9677055754577115
source,0.154,0.6585168568527955,0.6357244293581795,0.6927054980947196,0.9677212676398663
source,0.155,0.6586490195143855,0.6359447004608294,0.6927054980947196,0.9677474212767911
source,0.156,0.6587019102265561,0.6360328516477803,0.6927054980947196,0.9677578827315609
source,0.157,0.6586440366470463,0.6361178509532063,0.6924333151878062,0.9677196374811377
source,0.158,0.6586837292366298,0.6361840052691788,0.6924333151878062,0.967727483572215
source,0.159,0.6587877247434537,0.6363573311138855,0.6924333151878062,0.9676996997765617
source,0.16,0.6587431819258163,0.6364645483557652,0.6921611322808927,0.9676640698898307
source,0.161,0.658796176476054,0.6365528726061616,0.6921611322808927,0.9676745313446007
source,0.162,0.6589429284069984,0.6366160038864599,0.6924333151878062,0.9676336707304848
source,0.163,0.6590092126540973,0.6367264776316247,0.6924333151878062,0.9676467475489472
source,0.164,0.6590489942458966,0.6367927802846234,0.6924333151878062,0.9676545936400246
source,0.165,0.6593595965127249,0.6369475401867861,0.6929776810016332,0.967672901185872
source,0.166,0.6593019519813245,0.6370329212390611,0.6927054980947196,0.9676346559354485
source,0.167,0.6595303227567169,0.6372320839267726,0.6929776810016332,0.9676581942086808
source,0.168,0.6596233170149688,0.6373870743571924,0.6929776810016332,0.9676765017545281
source,0.169,0.6596631855465684,0.6374535219098586,0.6929776810016332,0.9676843478456056
source,0.17,0.6597562444548764,0.6376086200903719,0.6929776810016332,0.967702655391453
source,0.171,0.6597810254686178,0.637649921779941,0.6929776810016332,0.9676591794136447
source,0.17200000000000001,0.6599140770954889,0.6378716744913927,0.6929776810016332,0.9676853330505693
source,0.17300000000000001,0.6599540106310372,0.6379382303839732,0.6929776810016332,0.9676931791416468
source,0.17400000000000002,0.6600339027074786,0.6380713838447089,0.6929776810016332,0.9677088713238016
source,0.17500000000000002,0.6601005049186589,0.6381823875300094,0.6929776810016332,0.967721948142264
source,0.176,0.6602760034698774,0.638293429844098,0.6932498639085466,0.9677350249607264
source,0.177,0.6604515252104692,0.6384045108071421,0.69352204681546,0.9677481017791887
source,0.178,0.660587064300102,0.6384489540185875,0.6937942297223735,0.9677533325065737
source,0.179,0.6606404072936491,0.638537859007833,0.6937942297223735,0.9677637939613436
source,0.18,0.6604995632069974,0.6384845741346891,0.69352204681546,0.9676124431183789
source,0.181,0.6604689866306798,0.6386150684454353,0.6932498639085466,0.9675794285953405
source,0.182,0.6605339792207825,0.6387233894289397,0.6932498639085466,0.9675437987086095
source,0.183,0.6607096272012327,0.638834680791748,0.69352204681546,0.9675568755270719
source,0.184,0.6609521198328943,0.6390573799065746,0.6937942297223735,0.9675830291639966
source,0.185,0.6611010970044393,0.6391242199212076,0.6940664126292869,0.9675908752550741
source,0.186,0.6611813301945122,0.6392579419046622,0.6940664126292869,0.967606567437229
source,0.187,0.6612749780269502,0.6394140216253924,0.6940664126292869,0.9676248749830763
source,0.188,0.6613134196428395,0.6394780909852079,0.6940664126292869,0.9675840143689605
source,0.189,0.6613669697970044,0.6395673412421493,0.6940664126292869,0.9675944758237304
source,0.19,0.6614339285135888,0.6396789391031235,0.6940664126292869,0.9676075526421928
source,0.191,0.6614875123135905,0.6397682454364595,0.6940664126292869,0.9676180140969626
source,0.192,0.6616097837642183,0.6397905759162303,0.6943385955362004,0.9676206294606551
source,0.193,0.6616767892356008,0.6399022517018677,0.6943385955362004,0.9676337062791175
source,0.194,0.6617035979742818,0.6399469329330029,0.6943385955362004,0.9676389370065024
source,0.195,0.6617438181027483,0.640013966480447,0.6943385955362004,0.9676467830975799
source,0.196,0.6618108703779164,0.6401257202723939,0.6943385955362004,0.9676598599160422
source,0.197,0.6618645290600671,0.6402151514093116,0.6943385955362004,0.9676703213708122
source,0.198,0.661891364023974,0.6402598763491564,0.6943385955362004,0.9676755520981971
source,0.199,0.6619450452013796,0.6403493449781659,0.6943385955362004,0.967686013552967
source,0.2,0.6620390233706756,0.6405059752603257,0.6943385955362004,0.9677043210988143
source,0.201,0.6620524525765726,0.6405283572701541,0.6943385955362004,0.9677069364625068
source,0.202,0.66226879318367,0.6407074696773742,0.6946107784431138,0.9677278593720466
source,0.203,0.6623225494475129,0.6407970634504457,0.6946107784431138,0.9677383208268164
source,0.20400000000000001,0.6623897659227,0.6409090909090909,0.6946107784431138,0.9677513976452788
source,0.20500000000000002,0.6624301070900827,0.6409763261880618,0.6946107784431138,0.9677592437363562
source,0.20600000000000002,0.6626196879851509,0.6411108390752335,0.6948829613500273,0.9677749359185112
source,0.20700000000000002,0.6626600545554019,0.6411781166923184,0.6948829613500273,0.9677827820095886
source,0.20800000000000002,0.6627542761743135,0.6413351527238376,0.6948829613500273,0.9678010895554359
source,0.209,0.6628350743037904,0.6414698162729658,0.6948829613500273,0.9678167817375907
source,0.21,0.6629843592567453,0.6415371692566149,0.6951551442569407,0.9678246278286682
source,0.211,0.6630786864442431,0.641694381235778,0.6951551442569407,0.9678429353745155
source,0.212,0.6631730598737967,0.641851670285034,0.6951551442569407,0.9678612429203628
source,0.213,0.6630880356783646,0.641891418563923,0.6948829613500273,0.9677690602373612
source,0.214,0.6629760378346446,0.6418862107623319,0.6946107784431138,0.9676716468269748
source,0.215,0.6630300156519477,0.6419761737911703,0.6946107784431138,0.9676821082817446
source,0.216,0.6630840086018039,0.6420661620409308,0.6946107784431138,0.9676925697365146
source,0.217,0.6631380166905779,0.6421561755222207,0.6946107784431138,0.9677030311912844
source,0.218,0.6632055481003498,0.6422687278718406,0.6946107784431138,0.9677161080097468
source,0.219,0.6632866170467522,0.6424038427825111,0.6946107784431138,0.9677318001919017
source,0.22,0.6633271643122339,0.642471421558314,0.6946107784431138,0.9677396462829791
source,0.221,0.6633661968991311,0.6425364758698092,0.6946107784431138,0.9676987856688632
source,0.222,0.6637739618063963,0.6426717182347575,0.6954273271638541,0.967714477851018
source,0.223,0.6638265679054378,0.6427593950664936,0.6954273271638541,0.9676762326005948
source,0.224,0.6638671689340425,0.6428270634475014,0.6954273271638541,0.9676840786916722
source,0.225,0.6639348563156838,0.6429398757502369,0.6954273271638541,0.9676971555101346
source,0.226,0.6639468988509385,0.642959946642328,0.6954273271638541,0.9676510641686338
source,0.227,0.6641370421870796,0.6430953969312876,0.6956995100707676,0.9676667563507886
source,0.228,0.6641641398547055,0.6431405597106641,0.6956995100707676,0.9676719870781736
source,0.229,0.6642183466095186,0.6432309043020193,0.6956995100707676,0.9676824485329435
source,0.23,0.6642319006778821,0.6432534944159584,0.6956995100707676,0.9676850638966359
source,0.231,0.6642725685957617,0.643321274279091,0.6956995100707676,0.9676929099877134
source,0.232,0.6643810582882235,0.643502090433194,0.6956995100707676,0.9677138328972532
source,0.233,0.6644474371332094,0.6436127218415041,0.6956995100707676,0.9676782030105223
source,0.234,0.6644745813804316,0.643657962253541,0.6956995100707676,0.9676834337379072
source,0.23500000000000001,0.6645153049070416,0.643725834797891,0.6956995100707676,0.9676912798289847
source,0.23600000000000002,0.6646649101857642,0.6437937216578198,0.695971692977681,0.967699125920062
source,0.23700000000000002,0.6647192330396116,0.6438842597475652,0.695971692977681,0.967709587374832
source,0.23800000000000002,0.6647735711746865,0.6439748233060234,0.695971692977681,0.9677200488296018
source,0.23900000000000002,0.6649775728636858,0.6441333708497468,0.6962438758845945,0.9677383563754492
source,0.24,0.6650319530553996,0.6442240045026031,0.6962438758845945,0.9677488178302192
source,0.241,0.6650591488903888,0.6442693308942518,0.6962438758845945,0.967754048557604
source,0.242,0.6651407593615788,0.6444053483462351,0.6962438758845945,0.967769740739759
source,0.243,0.6652890447596524,0.644471035405082,0.6965160587915079,0.9677288801256432
source,0.244,0.665343487930542,0.6445617740232312,0.6965160587915079,0.967739341580413
source,0.245,0.665493203533313,0.644629844756574,0.6967882416984214,0.9677471876714905
source,0.246,0.6655340546007881,0.6446979298690325,0.6967882416984214,0.9677550337625678
source,0.247,0.665423789102322,0.6446956093095313,0.6965160587915079,0.9677063270573746
source,0.248,0.6654782761770954,0.6447864211008205,0.6965160587915079,0.9677167885121445
source,0.249,0.6655313970988505,0.6448749559704121,0.6965160587915079,0.9676785432617211
source,0.25,0.6655300153015752,0.6448726529749533,0.6965160587915079,0.9676298365565279
source,0.251,0.6655981788544933,0.6449862588964836,0.6965160587915079,0.9676429133749902
source,0.252,0.6656240786598531,0.6450294252387497,0.6965160587915079,0.9675994373971819
source,0.253,0.6656513574373081,0.6450748898678415,0.6965160587915079,0.9676046681245669
source,0.254,0.6656922828145024,0.6451430988298321,0.6965160587915079,0.9676125142156443
source,0.255,0.6657332168473515,0.6452113222179139,0.6965160587915079,0.9676203603067217
source,0.256,0.6657878090269151,0.6453023091838533,0.6965160587915079,0.9676308217614916
source,0.257,0.6658151108909993,0.6453478122906603,0.6965160587915079,0.9676360524888765
source,0.258,0.6657868217088494,0.6454821189250194,0.6962438758845945,0.9676030379658382
source,0.259,0.665977666637811,0.6456187385353463,0.6965160587915079,0.967618730147993
source,0.26,0.6661548761169722,0.6457326323960061,0.6967882416984214,0.9676318069664553
source,0.261,0.6661958894810622,0.6458009880028229,0.6967882416984214,0.9676396530575329
source,0.262,0.6663731375499158,0.6459149461796365,0.6970604246053348,0.9676527298759952
source,0.263,0.6665504097539285,0.6460289445817154,0.6973326075122482,0.9676658066944576
source,0.264,0.6664936613675576,0.6461158192090395,0.6970604246053348,0.9675788547388409
source,0.265,0.6666709910889537,0.646229913473424,0.6973326075122482,0.9675919315573034
source,0.266,0.6666970839798197,0.6462734016248675,0.6973326075122482,0.967548455579495
source,0.267,0.6665869140396822,0.6462712403292471,0.6970604246053348,0.9674997488743018
source,0.268,0.6666280138217835,0.6463397399660825,0.6970604246053348,0.9675075949653792
source,0.269,0.6666554185171392,0.6463854144583422,0.6970604246053348,0.9675128256927641
source,0.27,0.6668465290099883,0.6465224766751484,0.6973326075122482,0.967528517874919
source,0.271,0.6668589584580309,0.6465431924218861,0.6973326075122482,0.9674824265334182
source,0.272,0.6669275281040614,0.6466574751652703,0.6973326075122482,0.9674955033518806
source,0.273,0.6669948556573977,0.6467696877541639,0.6973326075122482,0.9674598734651497
source,0.274,0.6671311759901353,0.6468154330374509,0.6976047904191617,0.9674651041925346
source,0.275,0.6671998109045068,0.6469298245614035,0.6976047904191617,0.967478181010997
source,0.276,0.6672547363176575,0.6470213669166549,0.6976047904191617,0.9674886424657669
source,0.277,0.6674735069525107,0.6472045293701344,0.6978769733260751,0.9675095653753067
source,0.278,0.6674585251928407,0.6471795597706844,0.6978769733260751,0.9674582433064209
source,0.279,0.6674722671943222,0.6472024631064869,0.6978769733260751,0.9674608586701134
source,0.28,0.66734841059343,0.647177490709609,0.6976047904191617,0.9674095366012276
source,0.281,0.6675535081069806,0.6473378646275842,0.6978769733260751,0.9674278441470751
source,0.28200000000000003,0.6675672583359882,0.6473607816759303,0.6978769733260751,0.9674304595107674
source,0.28300000000000003,0.6675935341785286,0.6474045747468309,0.6978769733260751,0.9673869835329592
source,0.28400000000000003,0.6676623167589812,0.6475192123809187,0.6978769733260751,0.9674000603514216
source,0.28500000000000003,0.6677035980008275,0.6475880144506623,0.6978769733260751,0.967407906442499
source,0.28600000000000003,0.6678812927316027,0.6477027170640122,0.6981491562329886,0.9674209832609614
source,0.28700000000000003,0.6679363675419111,0.6477945084145261,0.6981491562329886,0.9674314447157313
source,0.28800000000000003,0.668005233010559,0.647909284195606,0.6981491562329886,0.9674445215341936
source,0.289,0.6680465640064677,0.6479781691887869,0.6981491562329886,0.9674523676252711
source,0.29,0.6680729334417279,0.6480221182475542,0.6981491562329886,0.9674088916474628
source,0.291,0.6684975173409093,0.648366847536972,0.6986935220468155,0.9674481221028499
source,0.292,0.6688256670460626,0.6485508531696761,0.6992378878606423,0.9674690450123897
source,0.293,0.668853277683016,0.6485968708979316,0.6992378878606423,0.9674742757397747
source,0.294,0.6690450062708987,0.6487349632731273,0.6995100707675558,0.9674899679219295
source,0.295,0.6690726325868052,0.6487810071329714,0.6995100707675558,0.9674951986493145
source,0.296,0.6690991230752483,0.6488251579470434,0.6995100707675558,0.9674517226715061
source,0.297,0.6691267600974525,0.648871219650717,0.6995100707675558,0.967456953398891
source,0.298,0.6691544010439765,0.6489172878949236,0.6995100707675558,0.967462184126276
source,0.299,0.6691820459156563,0.6489633626810566,0.6995100707675558,0.9674674148536611
source,0.3,0.6692096947133277,0.6490094440105091,0.6995100707675558,0.967472645581046
source,0.301,0.6692788338892104,0.6491246759703135,0.6995100707675558,0.9674857223995084
source,0.302,0.6692915447327779,0.6491458607095927,0.6995100707675558,0.9674396310580076
source,0.303,0.6693468834201541,0.6492380918552197,0.6995100707675558,0.9674500925127775
source,0.304,0.6694160788967622,0.6493534176495667,0.6995100707675558,0.9674631693312399
source,0.305,0.6694852989604707,0.6494687844224141,0.6995100707675558,0.9674762461497022
source,0.306,0.669512993873278,0.6495149426104261,0.6995100707675558,0.9674814768770872
source,0.307,0.6695268428059562,0.6495380241648898,0.6995100707675558,0.9674840922407797
source,0.308,0.6696772686731143,0.6496072786722109,0.6997822536744692,0.9674919383318571
source,0.309,0.6697881192165971,0.6497920295780156,0.6997822536744692,0.9675128612413968
source,0.31,0.6697731780723404,0.649767127670921,0.6997822536744692,0.9674615391725111
source,0.311,0.6698147646471451,0.649836438628929,0.6997822536744692,0.9674693852635885
source,0.312,0.6698424939596532,0.6498826541497759,0.6997822536744692,0.9674746159909735
source,0.313,0.6697602825304458,0.6499270903723725,0.6995100707675558,0.9674311400131652
source,0.314,0.6699374487678061,0.6500409121633641,0.6997822536744692,0.9673955101264342
source,0.315,0.6701157114387015,0.6501565613435809,0.7000544365813827,0.9674085869448967
source,0.316,0.6701851256414858,0.6502722516815546,0.7000544365813827,0.967421663763359
source,0.317,0.6700613158912562,0.6502473573691141,0.6997822536744692,0.9673703416944733
source,0.318,0.6702802664078147,0.6504308196254361,0.7000544365813827,0.9673425578988198
source,0.319,0.6703348199689254,0.6505217422272872,0.7000544365813827,0.9673043126483964
source,0.32,0.6703198834048578,0.6504968479538412,0.7000544365813827,0.9672529905795108
source,0.321,0.6702377803526602,0.6505414648047877,0.6997822536744692,0.9672095146017025
source,0.322,0.6703744643368637,0.6505878161738511,0.7000544365813827,0.9672147453290874
source,0.323,0.6704161880005652,0.6506573556133537,0.7000544365813827,0.9672225914201649
source,0.324,0.6704718334288329,0.6507500979937997,0.7000544365813827,0.9672330528749347
source,0.325,0.6704996620920164,0.6507964790991055,0.7000544365813827,0.9672382836023197
source,0.326,0.6706781242709386,0.6509124607927004,0.7003266194882961,0.967251360420782
source,0.327,0.6707338133450118,0.6510052759161556,0.7003266194882961,0.967261821875552
source,0.328,0.6707477380951294,0.6510284838330185,0.7003266194882961,0.9672644372392445
