epoch,learning_rate,train_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,source_average_precision,source_auroc,source_fixed_0_5_f1,derived_graph_average_precision,derived_graph_auroc,derived_graph_fixed_0_5_balanced_accuracy,exact_set_attack_fixed_0_5,is_best_checkpoint,early_stop_patience_counter,elapsed_seconds
1,0.001,0.6406403339816734,36.48473358154297,0.4654643974846198,0.5223284598403661,0.35719657190026083,0.946606582536934,0.357532304128138,0.42831411302400874,0.6881366125788958,0.5091585828486772,0.4450190528034839,True,0,26.417585372924805
2,0.001,0.45840812008655374,29.720314025878906,0.43487946793798593,0.5697307413981938,0.4089610738200914,0.9564407751935727,0.413284817020882,0.5045600427590196,0.7539857703735392,0.5458585467830587,0.5005443658138269,True,0,25.496906757354736
3,0.001,0.45861366494415057,42.2691535949707,0.4209621308863848,0.590168126534602,0.4326714356675285,0.9620445524694038,0.46803500227461264,0.5332850823339474,0.7846231013751293,0.5939177049724196,0.5087098530212303,True,0,25.508907318115234
4,0.001,0.42829070890642634,33.544742584228516,0.41188802466386426,0.5838331471851361,0.4299760053998749,0.9611084105435529,0.36035825089270035,0.5142721673972421,0.7712980665360861,0.5160092058936114,0.49836690255851934,False,1,26.223143577575684
5,0.001,0.4183575303985799,31.418554306030273,0.3737901004642667,0.5994171521802555,0.4490369976174699,0.9651798205579504,0.4165069805639201,0.5344147929281319,0.799648433998381,0.5502328095313572,0.5076211213935765,True,0,26.984761476516724
6,0.001,0.4078379850891417,40.8147087097168,0.38237762816564336,0.5995102370224304,0.44466523881682285,0.9649428350337035,0.42178977535361006,0.5437676354223727,0.8106310788489349,0.5376813471645944,0.5342950462710941,True,1,28.97989010810852
7,0.001,0.40764278281670463,66.5787353515625,0.3677635436466066,0.5943258983515061,0.4469253835375621,0.9663419479632794,0.5111953352769679,0.5171108783676207,0.7933225023759901,0.6398495081217732,0.5076211213935765,False,2,27.00903058052063
8,0.001,0.3809653384450618,38.98228073120117,0.34240559112675495,0.6295719202070108,0.4858525635928976,0.9697810124099374,0.4928577303758945,0.5768015412323106,0.8397507303810352,0.6028542131294836,0.5334784975503538,True,0,26.41764187812805
9,0.001,0.3754428189459261,52.31450271606445,0.3347028640799443,0.6435270310936732,0.5013456525551424,0.970891878404762,0.50162446784674,0.6005249408596458,0.8488761895475123,0.6314695700493791,0.534839412084921,True,0,27.361734867095947
10,0.001,0.35566801247273633,43.6235466003418,0.33313696830513223,0.6518452363267058,0.5126962060398909,0.9710137540706993,0.4888033400206041,0.6109747791563419,0.8567593492399967,0.6009730953928847,0.5370168753402287,True,0,28.840181350708008
