threshold,objective,source_node_f1,source_exact_set_attack,derived_graph_balanced_accuracy
0.0,0.053042657282636685,0.08840442880439447,0.0,0.5
0.001,0.5880893770358462,0.4825986078886312,0.7463255307566685,0.5402744626770034
0.002,0.6060228030834927,0.5001486928546325,0.7648339684267828,0.553771187321232
0.003,0.6165383422448094,0.5122309333185583,0.7729994556341862,0.5635176348332147
0.004,0.6249696667980374,0.5219282143966565,0.7795318454001089,0.5719652343668824
0.005,0.6303307822856961,0.5294117647058824,0.7817093086554164,0.578277086503011
0.006,0.6361373546856239,0.5360046457607434,0.786336418072945,0.5846352349411287
0.007,0.6405927607067923,0.5419786802924853,0.7885138813282526,0.590338871715468
0.008,0.6446301421051535,0.547256007119549,0.7906913445835602,0.5965044570488979
0.009000000000000001,0.6483243985656917,0.5519614590502409,0.7928688078388677,0.6012813992525453
0.01,0.6515000864364636,0.5561655405405405,0.7945019052803484,0.6052677383389575
0.011,0.6550243124357255,0.5604061530978294,0.7969515514425695,0.6101243003448307
0.012,0.6574689793021894,0.5639362320614425,0.7977681001633098,0.6134561277674645
0.013000000000000001,0.6597555962800369,0.5668399840014768,0.799129014697877,0.6163361819802496
0.014,0.6619262003210632,0.5697318363180848,0.8002177463255308,0.6208539140787361
0.015,0.6642168032299163,0.5728236867477374,0.8013064779531845,0.6245014232577619
0.016,0.6661892510631355,0.5752038234467247,0.8026673924877518,0.6267371411560108
0.017,0.6675971348585075,0.5777317517102868,0.8023952095808383,0.6296505188690324
0.018000000000000002,0.6692099672731763,0.5802383504634593,0.8026673924877518,0.6325870447330486
0.019,0.6710151364795967,0.5827025999936664,0.8034839412084921,0.6358059288532203
0.02,0.6726428256362376,0.585233959983459,0.8037561241154055,0.6389118696709298
0.021,0.6751242420289428,0.5875551012585447,0.80647795318454,0.6413966223250974
0.022,0.6775808268023837,0.5898348565015231,0.8091997822536745,0.643824903328034
0.023,0.6791723377639571,0.5915800984144342,0.8105606967882417,0.6454625812137353
0.024,0.6804978642347552,0.5932449433852706,0.811377245508982,0.6478343905654408
0.025,0.6818714978847817,0.5949899669881545,0.8121937942297224,0.6500932566146841
0.026000000000000002,0.6828248707380769,0.5965789217436464,0.8121937942297224,0.6523289745129328
0.027,0.6836748945291236,0.5981770833333333,0.8119216113228089,0.6544517491087194
0.028,0.6846621481373123,0.5996410507423723,0.8121937942297224,0.6568235584604248
0.029,0.6860774067139852,0.6010925386804488,0.8135547087642896,0.6589694812072059
0.03,0.6869487412482227,0.6025447629041779,0.8135547087642896,0.6611718756052181
0.031,0.6877309275300176,0.6036669514358941,0.813826891671203,0.6626966101884573
0.032,0.6886220730474508,0.6051521939649492,0.813826891671203,0.6647295896327763
0.033,0.6892568584024055,0.6065730800990916,0.8132825258573761,0.6668190407283263
0.034,0.6899245636724818,0.6075044669446099,0.8135547087642896,0.6680614170554101
0.035,0.6908881625102267,0.6087475544649668,0.8140990745781165,0.6696990949411115
0.036000000000000004,0.6914427386395368,0.609671848013817,0.8140990745781165,0.6708285279657331
0.037,0.6920680745033769,0.6105326191822749,0.8143712574850299,0.6717320743854305
0.038,0.6927607367351367,0.6116870562352078,0.8143712574850299,0.6733697522711318
0.039,0.6933563493902912,0.6128611992650743,0.8140990745781165,0.6753462600642197
0.04,0.6940740828326947,0.6138759663978045,0.8143712574850299,0.6764756930888414
0.041,0.6949673764922464,0.6151833338924485,0.8146434403919434,0.6780337511723171
0.042,0.69541980769254,0.6161188411642132,0.8143712574850299,0.6792196558481698
0.043000000000000003,0.6961634058507477,0.6171767161566172,0.8146434403919434,0.6804620321752536
0.044,0.6968437026142079,0.618129088824442,0.8149156232988568,0.6815914651998752
0.045,0.6974535245894196,0.6189640035118524,0.8151878062057702,0.6827208982244969
0.046,0.6979655519716554,0.6198173824822455,0.8151878062057702,0.6844150477614294
0.047,0.6987248801872543,0.6207200189656924,0.8157321720195971,0.685600952437282
0.048,0.6992757416993443,0.6214566662145667,0.8160043549265106,0.6866739138106726
0.049,0.6994521293044051,0.6221135560988862,0.8154599891126837,0.6874978404281443
0.05,0.700091460788249,0.6229976533006836,0.8157321720195971,0.6887402167552281
0.051000000000000004,0.7004833417555048,0.6236507882461099,0.8157321720195971,0.6897002348261565
0.052000000000000005,0.7012947465553148,0.6244587637652995,0.8165487207403375,0.6908861395020092
0.053,0.7016386626646132,0.6252134125520726,0.816276537833424,0.6917100661194808
0.054,0.7018684086372708,0.6257777777777778,0.8160043549265106,0.692195162829566
0.055,0.7022207266691973,0.6263649744976552,0.8160043549265106,0.6927700546911189
0.056,0.7029795719408507,0.6272668060745261,0.8165487207403375,0.693617129459585
0.057,0.7039523919092894,0.6283438068747639,0.8173652694610778,0.6951418640428242
0.058,0.704662736618644,0.6291648041811367,0.8179096352749048,0.6961018821137526
0.059000000000000004,0.7052654971126309,0.6299879497331726,0.8181818181818182,0.6969489568822189
0.06,0.7055367429854871,0.6304400261879328,0.8181818181818182,0.6974007300920675
0.061,0.7058606622915249,0.6309798916979961,0.8181818181818182,0.6981348615580716
0.062,0.7060872338275133,0.6315389661959188,0.8179096352749048,0.698732901570619
0.063,0.706462754752982,0.6321648344050335,0.8179096352749048,0.6997493912927784
