epoch,learning_rate,train_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,source_average_precision,source_auroc,source_fixed_0_5_f1,derived_graph_average_precision,derived_graph_auroc,derived_graph_fixed_0_5_balanced_accuracy,exact_set_attack_fixed_0_5,is_best_checkpoint,early_stop_patience_counter,elapsed_seconds
1,0.001,0.47342283573749483,19.145811080932617,0.36683483142048917,0.562858275393807,0.4144861596922252,0.9617017290730814,0.4294529763837981,0.46075905311769577,0.7190464338997632,0.5014682629320081,0.5661404463799673,True,0,57.05080246925354
2,0.001,0.354760370338819,35.23881149291992,0.3275700989506406,0.6002990073065703,0.45972279601500937,0.968755681503797,0.4559890994673604,0.5129947556924656,0.7684206868108661,0.5156833487879776,0.7732716385410996,True,0,50.83422803878784
3,0.001,0.33433974548501944,26.385356903076172,0.3206931821916295,0.6230654961492911,0.48468335427344283,0.9716938493518689,0.4878428008471168,0.5512014266984099,0.7975232615861568,0.5374887840599065,0.8078388677191073,True,0,51.1436243057251
4,0.001,0.3324466900553259,34.79475021362305,0.312105323543646,0.6364871003463912,0.5095608861304565,0.9746955372460913,0.4633962264150943,0.5521310918785606,0.8141038394697555,0.515221400228887,0.7798040283070223,True,0,51.51526355743408
5,0.001,0.3106835786711615,18.201379776000977,0.3219021984672181,0.6449402973716278,0.5169280004751335,0.9757950296533716,0.5808239058016426,0.5701101588828726,0.8299717740115801,0.6403244294826165,0.8127381600435493,True,0,30.6578586101532
6,0.001,0.3118765404012501,43.02980422973633,0.305819820246325,0.6588146187931547,0.5362617825500535,0.977569009403945,0.4703896037451076,0.5851659006685668,0.8407332356663759,0.5262537229174319,0.8029395753946652,True,0,24.35857629776001
7,0.001,0.3070945406070176,36.730987548828125,0.30455777604765666,0.6648972020948372,0.5378304548348145,0.9773216958733669,0.5997128597798591,0.606606202836353,0.8522201443878983,0.6503514522590443,0.8198149156232989,True,0,24.93103337287903
8,0.001,0.2863041092497904,31.94794273376465,0.27990317462656844,0.6659030235700483,0.5485697441994968,0.9782291311497738,0.5114525139664805,0.5882434747314258,0.84326260922515,0.5673724629103909,0.8029395753946652,True,0,22.273127794265747
9,0.001,0.2836438639454901,52.16852951049805,0.40419760620457,0.6634354722386695,0.5393607548668566,0.9779704891727724,0.6492598015292012,0.5970498900481924,0.8446078610997813,0.7550338774573161,0.6878062057702776,False,1,25.424375772476196
10,0.001,0.28458995030629536,31.794912338256836,0.3501571814219157,0.6766092464201473,0.5501464289619525,0.976649158908629,0.6121419029241502,0.6294949688480549,0.8632002069745963,0.6933828504971289,0.721012520413718,True,0,22.931564569473267
11,0.001,0.26335290827752655,48.162593841552734,0.28168768105531256,0.6866785960458929,0.5730329173887488,0.9808149547748601,0.6673603082851638,0.619833594631214,0.8603426707174598,0.7532898656349744,0.8010342950462711,True,0,25.764565229415894
12,0.001,0.27423246404735807,44.20278549194336,0.2489661295751959,0.6928056464554151,0.5836096692377906,0.9807358903837258,0.6094650484778629,0.6232673569623531,0.8641188012295019,0.6513587810927625,0.8252585737615677,True,0,25.586534023284912
13,0.001,0.2723359754159072,41.2885856628418,0.30085309319873726,0.6906302067705464,0.578962907284165,0.9800716252472619,0.6459229086520328,0.6245233872665937,0.8579821587701243,0.7230645594245929,0.7675557974959173,False,1,25.931473970413208
