role,threshold,objective,node_f1,exact_set_attack,node_balanced_accuracy
source,0.052000000000000005,0.8122010072430281,0.7274662042328458,0.9393032117583016,0.9798105552422198
source,0.053,0.8124131199822212,0.7276382701935586,0.939575394665215,0.9798262474243746
source,0.054,0.8126941676775086,0.7279252277477619,0.9398475775721284,0.9798524010612994
source,0.055,0.8129408782734345,0.7281549568030297,0.9401197604790419,0.9798733239708391
source,0.056,0.8128708492106695,0.728219696969697,0.9398475775721284,0.9798298479930309
source,0.057,0.8129915628992386,0.7284208864506453,0.9398475775721284,0.9798481555388783
source,0.058,0.8130950848759162,0.7285934230784413,0.9398475775721284,0.9798638477210331
source,0.059000000000000004,0.8131813906592706,0.7287372660506989,0.9398475775721284,0.9798769245394954
source,0.06,0.8131287360651381,0.7288309636650868,0.939575394665215,0.9798360639253796
source,0.061,0.8131452278088125,0.7290399051758198,0.9393032117583016,0.9798056647660336
source,0.062,0.8133578214765824,0.7292127726841606,0.939575394665215,0.9798213569481884
source,0.063,0.8134269958107501,0.7293280632411068,0.939575394665215,0.9798318184029584
source,0.064,0.813513494493878,0.7294722277129867,0.939575394665215,0.9798448952214207
source,0.065,0.8135827180653664,0.729587600332134,0.939575394665215,0.9798553566761907
source,0.066,0.8136391355208221,0.72968162942456,0.939575394665215,0.9798144960620748
source,0.067,0.8139434738118699,0.7298259493670887,0.9401197604790419,0.9798275728805372
source,0.068,0.8140474293953834,0.7299992086729445,0.9401197604790419,0.979843265062692
source,0.069,0.8141687733094384,0.7302014485297027,0.9401197604790419,0.9798615726085393
source,0.07,0.8143643618686722,0.7303459741904836,0.9403919433859553,0.9798746494270018
source,0.07100000000000001,0.814668857923885,0.7304905570732867,0.9409363091997822,0.9798877262454642
source,0.07200000000000001,0.8147209242501197,0.7305773342836779,0.9409363091997822,0.9798955723365416
source,0.073,0.8147903652640713,0.7306930693069307,0.9409363091997822,0.9799060337913115
source,0.074,0.815147059641764,0.7309246493938674,0.9414806750136091,0.9799269567008513
source,0.075,0.8152165667009028,0.731040494492432,0.9414806750136091,0.9799374181556211
source,0.076,0.8155166979309633,0.7313592579379238,0.9417528579205225,0.9799661871562384
source,0.077,0.8157299639936364,0.7315332461044367,0.942025040827436,0.9799818793383932
source,0.078,0.8158910522346391,0.7316202712348322,0.9422972237343494,0.9799897254294707
source,0.079,0.8159955196698463,0.7317943836268442,0.9422972237343494,0.9800054176116255
source,0.08,0.816065192254768,0.7319105046017137,0.9422972237343494,0.9800158790663954
source,0.081,0.8161221273320066,0.7320053963971114,0.9422972237343494,0.9799750184522795
source,0.082,0.8162484285030986,0.7320344430776557,0.9425694066412629,0.979977633815972
source,0.083,0.8163577086711131,0.7322165766910131,0.9425694066412629,0.9799446192929336
source,0.084,0.8166277790205448,0.7323037833975148,0.9431137724550899,0.979952465384011
source,0.085,0.8168238865920695,0.7324491740787803,0.9433859553620033,0.9799655422024734
source,0.08600000000000001,0.8167720797978275,0.7325442846929859,0.9431137724550899,0.9799246815883575
source,0.08700000000000001,0.8168943111750357,0.7327480036549997,0.9431137724550899,0.9799429891342049
source,0.088,0.8168251043879744,0.7328141142811729,0.9428415895481764,0.9798995131563966
source,0.089,0.8171127479344842,0.7329306096494714,0.9433859553620033,0.9799099746111666
source,0.09,0.8171477048793006,0.7329888712241653,0.9433859553620033,0.9799152053385515
source,0.091,0.8171651854358701,0.7330180054851148,0.9433859553620033,0.9799178207022439
source,0.092,0.8172176354442131,0.7331054221656862,0.9433859553620033,0.9799256667933214
source,0.093,0.8173614822297262,0.7331637115369324,0.9436581382689168,0.9799308975207063
source,0.094,0.8173789711267534,0.7331928596986443,0.9436581382689168,0.9799335128843988
source,0.095,0.8176103055163831,0.7333969617434184,0.9439303211758302,0.9799518204302461
source,0.096,0.8176803139766562,0.7335136425105401,0.9439303211758302,0.979962281885016
source,0.097,0.8175412156114528,0.7334632671731435,0.9436581382689168,0.9799083444524378
source,0.098,0.8176462670441889,0.7336383528943703,0.9436581382689168,0.9799240366345927
source,0.099,0.8178124882140545,0.7337339329062039,0.9439303211758302,0.9798831760204768
source,0.1,0.8180615597318994,0.7339675968313365,0.9442025040827436,0.9799040989300166
source,0.101,0.8180615597318994,0.7339675968313365,0.9442025040827436,0.9799040989300166
source,0.10200000000000001,0.8180615597318994,0.7339675968313365,0.9442025040827436,0.9799040989300166
source,0.10300000000000001,0.8181141571391091,0.7340552591766861,0.9442025040827436,0.979911945021094
source,0.10400000000000001,0.8180451902311731,0.7341217696014016,0.9439303211758302,0.9798684690432857
source,0.105,0.8182417790745504,0.7342679624024215,0.9442025040827436,0.9798815458617481
source,0.106,0.8182944252538902,0.7343557060346545,0.9442025040827436,0.9798893919528255
source,0.107,0.8182255149245155,0.7344223107569722,0.9439303211758302,0.9798459159750172
source,0.108,0.818457313752015,0.7346271868648626,0.9442025040827436,0.9798642235208646
source,0.109,0.8184924479684368,0.7346857438922323,0.9442025040827436,0.9798694542482496
source,0.11,0.8185451597963628,0.7347735969387755,0.9442025040827436,0.979877300339327
source,0.111,0.8184411737164952,0.7347817420769384,0.9439303211758302,0.9798285936341337
source,0.112,0.818716546513236,0.7348777861956218,0.9444746869896571,0.9797877330200178
source,0.113,0.8187005062400139,0.735032507678194,0.9442025040827436,0.979752103133287
source,0.114,0.8187406042821042,0.7350993377483444,0.9442025040827436,0.9797086271554787
source,0.115,0.8187933983932618,0.7351873279336073,0.9442025040827436,0.9797164732465561
source,0.116,0.8186894469060864,0.7351955307262571,0.9439303211758302,0.9796677665413629
source,0.117,0.8191040961925136,0.7353422470564757,0.9447468698965705,0.9796808433598252
source,0.11800000000000001,0.8192179037335603,0.7353504710202777,0.945019052803484,0.9796321366546319
source,0.11900000000000001,0.8193620032661949,0.7354091816367265,0.9452912357103974,0.9796373673820169
source,0.12,0.8195237265318447,0.7354972651415338,0.9455634186173109,0.9796452134730943
source,0.121,0.8195413460463015,0.7355266309989619,0.9455634186173109,0.9796478288367867
source,0.122,0.8196854624592346,0.7355853697492414,0.9458356015242243,0.9796530595641717
source,0.123,0.8196727918436167,0.7355642520565451,0.9458356015242243,0.979601737495286
source,0.124,0.8198345431426376,0.7356523822836375,0.9461077844311377,0.9796095835863634
source,0.125,0.8198874339513974,0.7357405336315705,0.9461077844311377,0.9796174296774408
source,0.126,0.8199100361118605,0.7357782038990092,0.9461077844311377,0.9795713383359401
source,0.127,0.8200541842983847,0.7358369956052737,0.9463799673380512,0.979576569063325
source,0.128,0.820107107405113,0.7359252007831542,0.9463799673380512,0.9795844151544024
source,0.129,0.8201600432012053,0.7360134271099745,0.9463799673380512,0.9795922612454799
source,0.13,0.8201650319773851,0.736021741736941,0.9463799673380512,0.9795435545402866
source,0.131,0.8201826823788656,0.7360511590727418,0.9463799673380512,0.9795461699039791
source,0.132,0.8203621712588429,0.7361688519347618,0.9466521502449646,0.9795566313587489
source,0.133,0.8203974875865923,0.7362277124810106,0.9466521502449646,0.9795618620861339
source,0.134,0.8203289472295145,0.7362949338238235,0.9463799673380512,0.9795183861083256
source,0.135,0.8203466126549901,0.7363243761996161,0.9463799673380512,0.9795210014720181
source,0.136,0.8203819477446264,0.7363832680156763,0.9463799673380512,0.979526232199403
source,0.137,0.8203819477446264,0.7363832680156763,0.9463799673380512,0.979526232199403
source,0.138,0.8204172884869723,0.7364421692529195,0.9463799673380512,0.9795314629267879
source,0.139,0.8204349609783352,0.7364716234051913,0.9463799673380512,0.9795340782904804
source,0.14,0.8205056650823463,0.7365894635785432,0.9463799673380512,0.9795445397452505
source,0.14100000000000001,0.8206498987826281,0.736648397807737,0.9466521502449646,0.9795497704726354
source,0.14200000000000002,0.8205283822142764,0.7366273254650931,0.9463799673380512,0.9794984484037497
source,0.14300000000000002,0.8205460655140795,0.7366567976314315,0.9463799673380512,0.9795010637674421
source,0.14400000000000002,0.8206726233917081,0.7366862721562037,0.9466521502449646,0.9795036791311346
source,0.145,0.8208345591911234,0.7367747098839535,0.9469243331518781,0.979511525222212
source,0.146,0.8209053291944741,0.7368926598895381,0.9469243331518781,0.9795219866769819
source,0.147,0.821049595856754,0.7369516490553956,0.9471965160587915,0.9795272174043668
source,0.148,0.8211938681860738,0.7370106476663196,0.947468698965705,0.9795324481317518
source,0.149,0.8213558507273493,0.7370991632971697,0.9477408818726184,0.9795402942228293
source,0.15,0.8216444294049084,0.7372172172172172,0.9482852476864453,0.9795507556775991
source,0.151,0.8216621410382203,0.7372467366060703,0.9482852476864453,0.9795533710412916
source,0.152,0.8216191729602855,0.7371751231428457,0.9482852476864453,0.9794481115398276
source,0.153,0.8216900353104095,0.7372932270597189,0.9482852476864453,0.9794585729945975
source,0.154,0.8217431969755555,0.7373818298349624,0.9482852476864453,0.979466419085675
source,0.155,0.8217786451846655,0.7374409101834789,0.9482852476864453,0.9794716498130599
source,0.156,0.8217963714194362,0.7374704539080967,0.9482852476864453,0.9794742651767523
source,0.157,0.8218495586466592,0.7375590992868019,0.9482852476864453,0.9794821112678298
source,0.158,0.8218850239022748,0.7376182080461612,0.9482852476864453,0.9794873419952148
source,0.159,0.8218850239022748,0.7376182080461612,0.9482852476864453,0.9794873419952148
source,0.16,0.8219027586618353,0.7376477659787618,0.9482852476864453,0.9794899573589072
source,0.161,0.8219204948427916,0.7376773262803559,0.9482852476864453,0.9794925727225997
source,0.162,0.8219382324453152,0.7377068889512284,0.9482852476864453,0.9794951880862921
source,0.163,0.8220648446323419,0.737736453991664,0.9485574305933587,0.9794978034499846
source,0.164,0.8220825850785122,0.7377660214019478,0.9485574305933587,0.9795004188136771
source,0.165,0.8221180702372632,0.7378251633331997,0.9485574305933587,0.9795056495410621
source,0.166,0.8221713086439817,0.7379138940110638,0.9485574305933587,0.9795134956321394
source,0.167,0.8221713086439817,0.7379138940110638,0.9485574305933587,0.9795134956321394
source,0.168,0.8221713086439817,0.7379138940110638,0.9485574305933587,0.9795134956321394
source,0.169,0.8221890576251968,0.7379434756464222,0.9485574305933587,0.9795161109958319
source,0.17,0.8222955814037095,0.7381210152772767,0.9485574305933587,0.9795318031779868
source,0.171,0.8223133403502635,0.7381506135215333,0.9485574305933587,0.9795344185416792
source,0.17200000000000001,0.8223843903812434,0.7382690302398333,0.9485574305933587,0.9795448799964492
source,0.17300000000000001,0.8224021564510362,0.7382986403561544,0.9485574305933587,0.9795474953601417
source,0.17400000000000002,0.8225643363748381,0.7383874849578821,0.9488296135002722,0.979555341451219
source,0.17500000000000002,0.822617655966964,0.7384763509447587,0.9488296135002722,0.9795631875422965
source,0.176,0.8226532094923856,0.7385356068204613,0.9488296135002722,0.9795684182696814
source,0.177,0.8226709883948129,0.7385652383245066,0.9488296135002722,0.9795710336333739
source,0.178,0.8226887687239464,0.7385948722063957,0.9488296135002722,0.9795736489970663
source,0.179,0.822706550479958,0.7386245084664151,0.9488296135002722,0.9795762643607588
source,0.18,0.822706550479958,0.7386245084664151,0.9488296135002722,0.9795762643607588
source,0.181,0.822742118273303,0.7386837881219903,0.9488296135002722,0.9795814950881438
source,0.182,0.8228687774737455,0.7387134315181186,0.9491017964071856,0.9795841104518364
source,0.183,0.8228687774737455,0.7387134315181186,0.9491017964071856,0.9795841104518364
source,0.184,0.8229221441528567,0.7388023759833039,0.9491017964071856,0.9795919565429138
source,0.185,0.8227525245363375,0.7387011318937144,0.9488296135002722,0.9794840816777574
source,0.186,0.8227703152752744,0.738730783125276,0.9488296135002722,0.9794866970414497
source,0.187,0.8228059010381805,0.7387900927301193,0.9488296135002722,0.9794919277688348
source,0.188,0.8228414925156092,0.7388494118591673,0.9488296135002722,0.9794971584962198
source,0.189,0.8229859628717031,0.7389087405147148,0.9491017964071856,0.9795023892236047
source,0.19,0.8231482425447851,0.7389977513652425,0.9493739793140991,0.9795102353146821
source,0.191,0.823183854033888,0.7390571038470807,0.9493739793140991,0.9795154660420671
source,0.192,0.823183854033888,0.7390571038470807,0.9493739793140991,0.9795154660420671
source,0.193,0.8232016619236235,0.7390867836633066,0.9493739793140991,0.9795180814057596
source,0.194,0.8230980243705697,0.7390955096794923,0.9491017964071856,0.9794693747005663
source,0.195,0.8231158360469084,0.7391251958067236,0.9491017964071856,0.9794719900642588
source,0.196,0.8231567076356688,0.7391933151213242,0.9491017964071856,0.9794285140864505
source,0.197,0.8232101669135514,0.7392824139177951,0.9491017964071856,0.9794363601775279
source,0.198,0.8230887224845305,0.7392614618073693,0.9488296135002722,0.9793850381086421
source,0.199,0.823106546035004,0.7392911677248252,0.9488296135002722,0.9793876534723346
source,0.2,0.823106546035004,0.7392911677248252,0.9488296135002722,0.9793876534723346
source,0.201,0.8229851005125405,0.739270213791995,0.9485574305933587,0.9793363314034489
source,0.202,0.8230385825423956,0.73935935050842,0.9485574305933587,0.9793441774945262
source,0.203,0.8231099119808818,0.7394782329058971,0.9485574305933587,0.9793546389492962
source,0.20400000000000001,0.8232366210875184,0.7395079594790159,0.9488296135002722,0.9793572543129887
source,0.20500000000000002,0.8232240541321182,0.7394870145533489,0.9488296135002722,0.9793059322441029
source,0.20600000000000002,0.823259732180424,0.739546477967192,0.9488296135002722,0.9793111629714879
source,0.20700000000000002,0.8232954159670571,0.7396059509449137,0.9488296135002722,0.9793163936988728
source,0.20800000000000002,0.8233132600126789,0.73963569102095,0.9488296135002722,0.9793190090625653
source,0.209,0.8234578255721636,0.7396951783488157,0.9491017964071856,0.9793242397899502
source,0.21,0.823620248096296,0.7397844272844272,0.9493739793140991,0.9793320858810277
source,0.211,0.8235523803352706,0.7398527696206605,0.9491017964071856,0.9792886099032194
source,0.212,0.8234488070994974,0.7398616028323142,0.9488296135002722,0.9792399031980261
source,0.213,0.8235934022355226,0.7399211394544138,0.9491017964071856,0.9792451339254111
source,0.214,0.8234719709433247,0.739900209238693,0.9488296135002722,0.9791938118565253
source,0.215,0.8235077005308936,0.7399597585513079,0.9488296135002722,0.9791990425839102
source,0.216,0.8235255674814803,0.7399895368022857,0.9488296135002722,0.9792016579476027
source,0.217,0.8235434358701668,0.7400193174500966,0.9488296135002722,0.9792042733112951
source,0.218,0.8235791769625334,0.7400788859373743,0.9488296135002722,0.9792095040386801
source,0.219,0.8236149238093827,0.7401384640154565,0.9488296135002722,0.9792147347660651
source,0.22,0.8234756228834007,0.7400877510767621,0.9485574305933587,0.9791607973334868
source,0.221,0.8234934979599101,0.7401175428709443,0.9485574305933587,0.9791634126971793
source,0.222,0.823389947538687,0.7401264141068481,0.9482852476864453,0.9791147059919861
source,0.223,0.8231292082813393,0.7400547592204864,0.9477408818726184,0.9790094464905221
source,0.224,0.8231828505543871,0.7401441630088995,0.9477408818726184,0.9790172925815996
source,0.225,0.8233274924334995,0.7402037775361444,0.9480130647795318,0.9790225233089845
source,0.226,0.8233274924334995,0.7402037775361444,0.9480130647795318,0.9790225233089845
source,0.227,0.8232970503177732,0.7401530406766008,0.9480130647795318,0.9789685858764063
source,0.228,0.8233023782056863,0.7401619204897893,0.9480130647795318,0.978919879171213
source,0.229,0.8233381564254079,0.740221550855992,0.9480130647795318,0.978925109898598
source,0.23,0.8233381564254079,0.740221550855992,0.9480130647795318,0.978925109898598
source,0.231,0.8233739404104632,0.740281190831084,0.9480130647795318,0.9789303406259829
source,0.232,0.823361384003751,0.7402602634865638,0.9480130647795318,0.9788790185570972
source,0.233,0.8233792790947297,0.740290088638195,0.9480130647795318,0.9788816339207898
source,0.234,0.8233792790947297,0.740290088638195,0.9480130647795318,0.9788816339207898
source,0.23500000000000001,0.8233792790947297,0.740290088638195,0.9480130647795318,0.9788816339207898
source,0.23600000000000002,0.8233792790947297,0.740290088638195,0.9480130647795318,0.9788816339207898
source,0.23700000000000002,0.8233667216004259,0.7402691594810219,0.9480130647795318,0.978830311851904
source,0.23800000000000002,0.8233846190697287,0.7402989885965265,0.9480130647795318,0.9788329272155964
source,0.23900000000000002,0.8235292914985153,0.7403586540398953,0.9482852476864453,0.9788381579429815
source,0.24,0.8236739696983519,0.7404183291016807,0.9485574305933587,0.9788433886703664
source,0.241,0.8235525417008327,0.7403974043770909,0.9482852476864453,0.9787920666014807
source,0.242,0.8236793204840183,0.7404272470777912,0.9485574305933587,0.9787946819651732
source,0.243,0.8237151360554668,0.7404869396968721,0.9485574305933587,0.9787999126925581
source,0.244,0.8237151360554668,0.7404869396968721,0.9485574305933587,0.9787999126925581
source,0.245,0.8237330460068442,0.7405167896158343,0.9485574305933587,0.9788025280562506
source,0.246,0.8235937088464076,0.7404660162863823,0.9482852476864453,0.9787485906236724
source,0.247,0.8235937088464076,0.7404660162863823,0.9482852476864453,0.9787485906236724
source,0.248,0.8235937088464076,0.7404660162863823,0.9482852476864453,0.9787485906236724
source,0.249,0.8237384052320218,0.7405257216577972,0.9485574305933587,0.9787538213510573
source,0.25,0.8237384052320218,0.7405257216577972,0.9485574305933587,0.9787538213510573
source,0.251,0.8237384052320218,0.7405257216577972,0.9485574305933587,0.9787538213510573
source,0.252,0.8236169778746749,0.7405047980001612,0.9482852476864453,0.9787024992821716
source,0.253,0.8236707263579364,0.7405943788055971,0.9482852476864453,0.9787103453732489
source,0.254,0.8238154390680085,0.7406541113844416,0.9485574305933587,0.9787155761006339
source,0.255,0.8238512843970531,0.7407138535995161,0.9485574305933587,0.9787208068280189
source,0.256,0.8237477873611221,0.7407228138109067,0.9482852476864453,0.9786721001228256
source,0.257,0.8237836432456148,0.7407825736183945,0.9482852476864453,0.9786773308502106
source,0.258,0.8237836432456148,0.7407825736183945,0.9482852476864453,0.9786773308502106
source,0.259,0.8236622212321291,0.7407616588671938,0.9480130647795318,0.9786260087813248
source,0.26,0.8238607641272352,0.7409111084210951,0.9482852476864453,0.9786390855997872
source,0.261,0.8238787024157128,0.7409410055685579,0.9482852476864453,0.9786417009634797
source,0.262,0.8238787024157128,0.7409410055685579,0.9482852476864453,0.9786417009634797
source,0.263,0.8239325259683188,0.7410307114895678,0.9482852476864453,0.9786495470545571
source,0.264,0.8239684155777868,0.7410905275053478,0.9482852476864453,0.9786547777819421
source,0.265,0.8241311340198574,0.7411802696375233,0.9485574305933587,0.9786626238730194
source,0.266,0.8239917723479,0.7411294554555363,0.9482852476864453,0.9786086864404413
source,0.267,0.8238524082144124,0.7410786371709994,0.9480130647795318,0.978554749007863
source,0.268,0.8237130416190971,0.7410278147834162,0.9477408818726184,0.9785008115752849
source,0.269,0.8236095726095378,0.7410368217054263,0.947468698965705,0.9784521048700916
source,0.27,0.8236454784556997,0.7410966647823629,0.947468698965705,0.9784573355974765
source,0.271,0.8236454784556997,0.7410966647823629,0.947468698965705,0.9784573355974765
source,0.272,0.8235420155419595,0.7411056818640714,0.9471965160587915,0.9784086288922833
source,0.273,0.823559973033645,0.7411356110168807,0.9471965160587915,0.9784112442559758
source,0.274,0.823559973033645,0.7411356110168807,0.9471965160587915,0.9784112442559758
source,0.275,0.8235779319757964,0.7411655425871331,0.9471965160587915,0.9784138596196682
source,0.276,0.8234565138253944,0.7411446342744054,0.9469243331518781,0.9783625375507825
source,0.277,0.8234565138253944,0.7411446342744054,0.9469243331518781,0.9783625375507825
source,0.278,0.8233171328179147,0.7410937878665481,0.9466521502449646,0.9783086001182043
source,0.279,0.8233171328179147,0.7410937878665481,0.9466521502449646,0.9783086001182043
source,0.28,0.8233530559292995,0.741153659718856,0.9466521502449646,0.9783138308455892
source,0.281,0.8234798928244758,0.7411835992728741,0.9469243331518781,0.9783164462092817
source,0.28200000000000003,0.8233584725086027,0.7411626873510281,0.9466521502449646,0.978265124140396
source,0.28300000000000003,0.8233764386370939,0.7411926308985133,0.9466521502449646,0.9782677395040884
source,0.28400000000000003,0.823399828903546,0.7412316146759335,0.9466521502449646,0.9782216481625876
source,0.28500000000000003,0.8234717233375591,0.7413514387326221,0.9466521502449646,0.9782321096173576
source,0.28600000000000003,0.8234591787464379,0.7413305310807534,0.9466521502449646,0.9781807875484718
source,0.28700000000000003,0.8233197812846809,0.7412796572491006,0.9463799673380512,0.9781268501158936
source,0.28800000000000003,0.8231983585276998,0.7412587412587412,0.9461077844311377,0.9780755280470079
source,0.289,0.8231983585276998,0.7412587412587412,0.9461077844311377,0.9780755280470079
source,0.29,0.8233252103162538,0.7412887056350554,0.9463799673380512,0.9780781434107004
source,0.291,0.823578918254283,0.7413486416558861,0.9469243331518781,0.9780833741380853
source,0.292,0.823705774404111,0.7413786133009906,0.9471965160587915,0.9780859895017777
source,0.293,0.8236023387920468,0.7413876758854925,0.9469243331518781,0.9780372827965845
source,0.294,0.8236203256346949,0.7414176539565728,0.9469243331518781,0.978039898160277
source,0.295,0.8236563036841409,0.741477617372316,0.9469243331518781,0.9780451288876619
source,0.296,0.8236742948912915,0.7415076027175671,0.9469243331518781,0.9780477442513544
source,0.297,0.8236742948912915,0.7415076027175671,0.9469243331518781,0.9780477442513544
source,0.298,0.8234314562767511,0.7414657822358842,0.9463799673380512,0.9779451001135829
source,0.299,0.8234854443196304,0.74155576230735,0.9463799673380512,0.9779529462046603
source,0.3,0.8233640248125457,0.7415348517334843,0.9461077844311377,0.9779016241357746
source,0.301,0.8231211797066857,0.7414930204329355,0.9455634186173109,0.9777989799980031
source,0.302,0.8231266299914373,0.7415021042408547,0.9455634186173109,0.97775027329281
source,0.303,0.82298719963805,0.7414511755898183,0.9452912357103974,0.9776963358602317
source,0.304,0.8228477668113977,0.7414002428166735,0.945019052803484,0.9776423984276534
source,0.305,0.8228657699740384,0.7414302480877413,0.945019052803484,0.9776450137913459
source,0.306,0.8228657699740384,0.7414302480877413,0.945019052803484,0.9776450137913459
source,0.307,0.8229017806713187,0.7414902659165418,0.945019052803484,0.977650244518731
source,0.308,0.8227983593575919,0.7414993523316062,0.9447468698965705,0.9776015378135376
source,0.309,0.8227983593575919,0.7414993523316062,0.9447468698965705,0.9776015378135376
source,0.31,0.8229252424629312,0.7415293689025625,0.945019052803484,0.9776041531772302
source,0.311,0.8229252424629312,0.7415293689025625,0.945019052803484,0.9776041531772302
source,0.312,0.8229612667227864,0.7415894093356544,0.945019052803484,0.9776093839046152
source,0.313,0.8229612667227864,0.7415894093356544,0.945019052803484,0.9776093839046152
source,0.314,0.8228218248817052,0.7415384615384616,0.9447468698965705,0.9775554464720368
source,0.315,0.8228272817886481,0.7415475563833664,0.9447468698965705,0.9775067397668437
source,0.316,0.8228272817886481,0.7415475563833664,0.9447468698965705,0.9775067397668437
source,0.317,0.8226878339795363,0.7414965986394558,0.9444746869896571,0.9774528023342655
source,0.318,0.8227418854871519,0.7415866844854817,0.9444746869896571,0.9774606484253429
source,0.319,0.8227599055750625,0.7416167179653329,0.9444746869896571,0.9774632637890354
source,0.32,0.8227779271226215,0.7416467538779312,0.9444746869896571,0.9774658791527278
source,0.321,0.8227959501300062,0.7416767922235723,0.9444746869896571,0.9774684945164203
source,0.322,0.8228320005249621,0.7417368762151654,0.9444746869896571,0.9774737252438053
source,0.323,0.822850027912888,0.7417669218617086,0.9444746869896571,0.9774763406074978
source,0.324,0.8230129920033535,0.7418570734078754,0.9447468698965705,0.9774841866985751
source,0.325,0.8230490599268642,0.7419171866137266,0.9447468698965705,0.9774894174259601
source,0.326,0.8230670960806654,0.741947246870062,0.9447468698965705,0.9774920327896526
source,0.327,0.8229276381670136,0.7418962722852513,0.9444746869896571,0.9774380953570744
source,0.328,0.8229456752740021,0.7419263341302321,0.9444746869896571,0.9774407107207668
