threshold,objective,source_node_f1,source_exact_set_attack,derived_graph_balanced_accuracy
0.0,0.053042657282636685,0.08840442880439447,0.0,0.5
0.001,0.41440818698596454,0.35371787288442824,0.505443658138269,0.508922520894511
0.002,0.4168368701026942,0.3572213122651508,0.5062602068590093,0.5127061215269935
0.003,0.4198809262557758,0.36156891810185093,0.5073489384866631,0.5161508922520894
0.004,0.422840328641932,0.36650125541211126,0.5073489384866631,0.5199344928845719
0.005,0.42603809914306057,0.3718308729139923,0.5073489384866631,0.5241698667269031
0.006,0.42984846095817053,0.3783629312104511,0.5070767555797496,0.529647616896318
0.007,0.43392935350486217,0.3849829635169949,0.5073489384866631,0.5354077253218884
0.008,0.43785321761212437,0.3917041923003742,0.5070767555797496,0.540603117235148
0.009000000000000001,0.44211764677203075,0.3988115742335515,0.5070767555797496,0.5464196973119494
0.01,0.4462978725960842,0.40559716200236506,0.5073489384866631,0.5532527671109103
0.011,0.4499819228438149,0.41173724574858284,0.5073489384866631,0.5596340637000226
0.012,0.4538132040009229,0.4181227143437628,0.5073489384866631,0.5656200587305172
0.013000000000000001,0.4570458883406596,0.42369197684793297,0.5070767555797496,0.5707589789925458
0.014,0.46052362362095783,0.42930674704382105,0.5073489384866631,0.5758182794523485
0.015,0.4636402439298713,0.4346825694966191,0.5070767555797496,0.5818375979830798
0.016,0.4662712344950679,0.4392490090432224,0.5068045726728362,0.5860165001741798
0.017,0.46917075812528264,0.44426300369818933,0.5065323897659227,0.5918895519022124
0.018000000000000002,0.47203122647829565,0.44866754041065965,0.5070767555797496,0.5968923807107841
0.019,0.4741832733775801,0.452435740514076,0.5068045726728362,0.6009018679481909
0.02,0.4766593661317951,0.456562561771101,0.5068045726728362,0.6053631283954464
0.021,0.4791004525184971,0.4604495838109954,0.5070767555797496,0.6090337857254667
0.022,0.4813784242473881,0.46424620335914707,0.5070767555797496,0.6136079894751844
0.023,0.4832882922211624,0.4676107719200465,0.5068045726728362,0.6173915901076669
0.024,0.4849451845000371,0.4703722590515043,0.5068045726728362,0.6205540025766074
0.025,0.4862406453317968,0.4728942709803217,0.5062602068590093,0.6241218919534076
0.026000000000000002,0.4876642071295417,0.475448329247839,0.5059880239520959,0.6275101910272725
0.027,0.4894479231617264,0.47842118930148014,0.5059880239520959,0.6310114334035997
0.028,0.49087391882032344,0.4807978487324752,0.5059880239520959,0.6338350159651537
0.029,0.4921302191608194,0.48325459317585295,0.505443658138269,0.6367150701779389
0.03,0.49359608263466165,0.48569769896559006,0.505443658138269,0.6397413911934228
0.031,0.495053700372023,0.4883085171324681,0.5051714752313554,0.643727730279835
0.032,0.4961441821725574,0.49030744207130095,0.504899292324442,0.6466077844926202
0.033,0.49720777623635215,0.4922615541155679,0.5046271094175285,0.6489231221930946
0.034,0.4984914155908511,0.49421949776845725,0.504899292324442,0.6518031764058798
0.035,0.4995716330635095,0.49601986022288785,0.504899292324442,0.6537232125477366
0.036000000000000004,0.5005423616604365,0.4978191964890418,0.5046271094175285,0.6569985683191393
0.037,0.5013994489927633,0.49942913064752886,0.5043549265106151,0.6595962642757691
0.038,0.5026038722511323,0.5012550474735349,0.5046271094175285,0.6618551303250123
0.039,0.5036430342966852,0.5028055289448474,0.504899292324442,0.6638649616183367
0.04,0.5044383752153029,0.5041310971425434,0.504899292324442,0.6661802993188111
0.041,0.5053634784737253,0.5054914806353051,0.5051714752313554,0.6686650519729787
0.042,0.5060668241368567,0.5066637234071908,0.5051714752313554,0.6707545030685287
0.043000000000000003,0.5067151217885262,0.5077442194933067,0.5051714752313554,0.6725615959079234
0.044,0.5072333818773729,0.5087894415793268,0.504899292324442,0.6745381037010112
0.045,0.5079552140529388,0.50999249520527,0.504899292324442,0.6765146114940991
0.046,0.5084565788490825,0.5111910137413942,0.5043549265106151,0.678434647635956
0.047,0.509062243844298,0.5123819106713623,0.5040827436037016,0.6800158538704262
0.048,0.5097015144924033,0.5132659064802622,0.5043549265106151,0.6820488333147452
0.049,0.5098760252732533,0.5141011235955056,0.5035383777898748,0.6834707999447642
0.05,0.510441272142659,0.5150432017111818,0.5035383777898748,0.6853343644353899
0.051000000000000004,0.5113371105711546,0.5163548104873987,0.5038105606967882,0.6874238155309399
0.052000000000000005,0.5116718338804213,0.5170941379407855,0.5035383777898748,0.6887226635092548
0.053,0.5124785190189965,0.5180757026291931,0.5040827436037016,0.6906991713023427
0.054,0.5128195846058208,0.5188256005451758,0.5038105606967882,0.6922239058855819
0.055,0.5132296010590413,0.5196904165718189,0.5035383777898748,0.693330190759209
0.056,0.5135958818700579,0.5204823398614556,0.5032661948829613,0.6947984536912171
0.057,0.5140934547961354,0.5214930833428605,0.5029940119760479,0.6966620181818428
0.058,0.514695327962513,0.5224962052868231,0.5029940119760479,0.6980738094626199
