epoch,learning_rate,train_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,source_average_precision,source_auroc,source_fixed_0_5_f1,derived_graph_average_precision,derived_graph_auroc,derived_graph_fixed_0_5_balanced_accuracy,exact_set_attack_fixed_0_5,is_best_checkpoint,early_stop_patience_counter,elapsed_seconds
27,0.001,0.24553497252909967,43.19472885131836,0.23353566250277358,0.6639077928796048,0.543819018333898,0.9797540182453414,0.6056407718951015,0.5882391166052817,0.8622226510283127,0.7952106444851021,0.5841045182362548,True,0,24.255383014678955
28,0.001,0.2614205334173846,53.32511520385742,0.23915545811750574,0.6634459000023141,0.5360135192336467,0.9788830341419338,0.5948694694565007,0.6028735274000291,0.862939505919471,0.7950051085786618,0.5781164942841589,False,1,22.325899600982666
29,0.001,0.23170152946385372,17.613296508789062,0.36809894316954633,0.664916692495999,0.5517034211750464,0.979740041425781,0.6571613246644614,0.5765198862081222,0.8589572400468791,0.8442537374272955,0.6265650517147523,True,0,23.668559789657593
30,0.001,0.2683156882024758,73.90763092041016,0.2476483033077927,0.6596085695480487,0.5390461770271732,0.9788124816734103,0.626541721215462,0.5815294424644384,0.8578799287885408,0.8372820246522582,0.6113228089275994,False,1,23.083646774291992
31,0.001,0.2446343841322831,41.52418899536133,0.23741895835822874,0.6616337504753079,0.5428402934562628,0.9786937134093833,0.6149193548387096,0.5821607015793225,0.8518527712425324,0.8219550590176404,0.5988023952095808,False,2,23.819385051727295
32,0.001,0.2564916595758423,80.8136215209961,0.2995243764852351,0.6823027290530522,0.5717265431415965,0.9805777802221695,0.6580847958687274,0.6051800497068466,0.8647581882049811,0.832566903074972,0.6695699510070767,True,0,23.435377836227417
33,0.001,0.23148445066884238,38.05681610107422,0.24698726709166097,0.6841685014110062,0.5772161615894082,0.9810385635743227,0.6193895259808759,0.6012031188908855,0.8634521775185895,0.801473402866731,0.6366358192705498,True,0,24.02022624015808
34,0.001,0.23466169517811683,42.67133331298828,0.26981213696462747,0.6836947914277948,0.575453830403029,0.9810496104530043,0.6400911973210787,0.6028218944521169,0.8642149751875184,0.8353480012478482,0.6475231355470876,False,1,23.69882106781006
35,0.001,0.2213028982683914,27.116968154907227,0.31482712823616893,0.6624111056394953,0.5465287564129626,0.9792889036026372,0.6413618254255704,0.5772980061294192,0.8563966948744153,0.8456619627246523,0.6314643440391944,False,2,26.073256254196167
36,0.001,0.2362940544261732,55.91628646850586,0.25331147469932247,0.673220195748597,0.5584377541561989,0.9809481112069118,0.6679103085475506,0.5950571634750783,0.8672722218868012,0.8481856337840777,0.6908002177463255,False,3,26.288134574890137
37,0.001,0.23074213898505058,21.790081024169922,0.23716733708387744,0.6610742295992285,0.5468704696690836,0.9799550686160273,0.6242012236573758,0.5706009104427194,0.8534430768829714,0.7934905493446645,0.6864452912357104,False,4,26.478744983673096
38,0.001,0.21546278111554876,47.55836868286133,0.2362209740041316,0.6729025073684549,0.5542834474539201,0.9801033066965735,0.6385888623930426,0.6029398278694059,0.8667059068301985,0.8348888501412683,0.6439847577572129,False,5,24.103410005569458
39,0.0005,0.19749531143471857,27.0483341217041,0.24274148596962142,0.6754135819937821,0.5637914661830943,0.9809352358307015,0.6407145620142772,0.5931361597782382,0.8665164178491488,0.8448510089089333,0.6477953184540011,False,6,27.324175119400024
40,0.0005,0.19287216006797162,19.013607025146484,0.28930210431569076,0.6812830676316638,0.5729858362213182,0.9810284099255709,0.669337301133112,0.5981321881584482,0.8666415346812176,0.8469460549095046,0.688622754491018,False,7,25.26703691482544
41,0.0005,0.19172880428226027,17.722999572753906,0.2816419220823286,0.6706294853835308,0.5617781518379373,0.9812307702351591,0.6685066388184394,0.5777308676230895,0.8608159013103022,0.8513045474035399,0.6918889493739793,False,8,23.82412099838257
42,0.0005,0.19602997695037885,38.037086486816406,0.23233808392461386,0.6713034285905515,0.5623401872406003,0.9814593425829973,0.6684852729752646,0.5790739972980081,0.861861011123532,0.8403749926682151,0.7098530212302667,False,9,23.204834699630737
43,0.0005,0.1885810971779953,15.785812377929688,0.2827314121284704,0.6662443775482613,0.5533226094904675,0.9805453257311623,0.6734732607127946,0.5777869654809479,0.8602581323174133,0.8473459369123428,0.6888949373979314,False,10,24.958667039871216
44,0.00025,0.18297332161696903,25.42786979675293,0.3199228048324585,0.675352320605908,0.5667761257265911,0.9811258704520024,0.6796184817449769,0.5867311605184475,0.8630844969608599,0.8486549602398996,0.7147523135547088,False,11,23.742313385009766
45,0.00025,0.18318893961440424,17.767574310302734,0.26229638405534345,0.6737945242124286,0.5660779752634689,0.9814066784121607,0.675091478365838,0.5816154679106157,0.8622113075120884,0.8410498550304775,0.7275449101796407,False,12,25.44983458518982
