epoch,train_loss,maximum_preclip_gradient_norm,validation_loss,selection_score,graph_average_precision,graph_auroc,graph_balanced_accuracy_at_0p5,graph_f1_at_0p5,learning_rate_after_scheduler,is_best,best_epoch,early_stop_patience_counter,elapsed_seconds
1,0.6034190378639516,1.7257919311523438,0.5895715741818892,0.5475570117084749,0.41965789417390614,0.6754561292430438,0.5,0.0,0.001,True,1,0,24.373488426208496
2,0.4869856835685842,8.443556785583496,0.4478837011113173,0.7186294084250655,0.5864424710215508,0.8508163458285802,0.6206367579849439,0.429639937380414,0.001,True,2,0,23.218241214752197
3,0.3963782840534453,11.425420761108398,0.3546886908444713,0.7326957835107697,0.6036821255639819,0.8617094414575576,0.7340726272776337,0.6223721775240073,0.001,True,3,0,22.302319049835205
4,0.3645297261065674,8.638096809387207,0.3424906583733638,0.7403652020310039,0.6163617534338227,0.8643686506281849,0.8311663323454739,0.7221108179419524,0.001,True,4,0,22.088380575180054
5,0.35014450295999744,17.628528594970703,0.34919730708060137,0.7428303488399773,0.6161635019570197,0.8694971957229349,0.6648092401762382,0.5151417525773196,0.001,True,5,0,23.339061737060547
6,0.3516659487633593,26.826425552368164,0.34047951308551266,0.7339032212006437,0.6021158417556476,0.8656906006456397,0.845360544901941,0.7364673856140719,0.001,False,5,1,22.186073780059814
7,0.35505960537458103,16.117752075195312,0.3413406841142881,0.7372890420179128,0.6067663688211639,0.8678117152146617,0.8503221497125264,0.7374847374847375,0.001,False,5,2,23.65926766395569
8,0.3849729049347813,80.99241638183594,0.3411292102221176,0.7518399950641099,0.6320442188139987,0.8716357713142211,0.8234088735685496,0.7172638436482084,0.001,True,8,0,23.184771299362183
9,0.34956127454351543,12.422825813293457,0.33498907355665397,0.754496429586319,0.6331664425150195,0.8758264166576185,0.8427246990709629,0.7354250582997668,0.001,True,9,0,23.152122974395752
10,0.3472447981457718,16.9403133392334,0.3581303913017799,0.7568944063150687,0.6356892045071223,0.8780996081230151,0.7278172775339724,0.6164073550212165,0.001,True,10,0,23.173797130584717
11,0.3427990041973687,6.447122097015381,0.3383044284955143,0.7664244401008589,0.6563771742512349,0.8764717059504827,0.8535364533884774,0.7411333061557277,0.001,True,11,0,23.210861206054688
12,0.34856693699314156,11.49336051940918,0.33406452676650056,0.7558281422132345,0.6350793358532374,0.8765769485732315,0.8407489598087846,0.7347900599828621,0.001,False,11,1,25.17094874382019
13,0.35096439833879994,25.909652709960938,0.3374233823245817,0.7536317026049792,0.6316106150554175,0.8756527901545411,0.8541965599572771,0.7415318889227953,0.001,False,11,2,23.02863645553589
14,0.3482536114494263,12.878778457641602,0.33417146157183103,0.7600492126781224,0.6402608614344549,0.8798375639217899,0.8457825605949733,0.7388399957586682,0.001,False,11,3,22.71382212638855
15,0.342697541889659,7.374570369720459,0.4988334911612563,0.7826843520476366,0.6800071244433157,0.8853615796519576,0.7892291069338826,0.6953846153846154,0.001,True,15,0,23.12935972213745
16,0.3422127668285636,5.957526683807373,0.33255006458567477,0.757761217302862,0.6364244433487775,0.8790979912569464,0.8501596207957824,0.7443296773506549,0.001,False,15,1,22.390649795532227
17,0.3426390960347478,27.384117126464844,0.422603133690007,0.7627539861254427,0.6481350101028155,0.8773729621480697,0.6483521037273257,0.48194822888283373,0.001,False,15,2,23.85758948326111
18,0.3397208377096681,6.773649215698242,0.33247241450147763,0.7764466071328242,0.6668944763778493,0.8859987378877991,0.8505503419101793,0.7441909814323607,0.001,False,15,3,24.784931182861328
19,0.34006686834898514,11.089056015014648,0.34176986690225275,0.7727956513951564,0.6583996512247662,0.8871916515655467,0.8036308843183912,0.710801393728223,0.001,False,15,4,23.2175452709198
20,0.33410303268154873,5.239776134490967,0.33515946222600046,0.7649578723087238,0.6470251762869954,0.8828905683304521,0.7867295984862523,0.6908261530663963,0.0005,False,15,5,23.193511724472046
21,0.3281336981224789,7.362734794616699,0.33682955734878967,0.7720813699806226,0.657075731564338,0.8870870083969072,0.8244162331435041,0.7291299753434307,0.0005,False,15,6,23.69882321357727
22,0.32709531173383116,11.669005393981934,0.32784118293041165,0.7766423021018343,0.6644069495288303,0.8888776546748383,0.8468708003628449,0.7469799401529424,0.0005,False,15,7,23.099396228790283
23,0.33135081548458784,7.121309757232666,0.34408053489328194,0.7803484555077415,0.6731050854053524,0.8875918256101305,0.8220426408000887,0.7246141348497158,0.0005,False,15,8,24.296334981918335
24,0.3318471874335274,31.604217529296875,0.37381104019257605,0.7888426173230172,0.6860496606905507,0.8916355739554835,0.7257682819054992,0.6141755203027217,0.0005,True,24,0,23.205790758132935
25,0.32536239952330637,4.230400085449219,0.32944217864733244,0.7885114394406083,0.6864053163390935,0.8906175625421232,0.856481894211044,0.749947201689546,0.0005,False,24,1,23.675816297531128
26,0.32547417077611324,5.2745747566223145,0.3470922023019876,0.7922221231391274,0.6928722451996063,0.8915720010786485,0.815981360481698,0.7195467422096318,0.0005,True,26,0,23.81539750099182
27,0.3262019194846271,6.800717353820801,0.3294568908701759,0.7821476668895134,0.673610509411703,0.8906848243673239,0.8096949620892925,0.7160282995852646,0.0005,False,26,1,23.676111698150635
28,0.3226285419258741,5.801783561706543,0.3298080150575626,0.7971067836643817,0.6993197912117775,0.894893776116986,0.834079740799732,0.7383123629227751,0.0005,True,28,0,23.81919240951538
29,0.32572616722762976,7.322803974151611,0.32980861201749145,0.7721622798457892,0.658454981108432,0.8858695785831463,0.8473439387319781,0.7465843984133981,0.0005,False,28,1,23.675081968307495
30,0.3230448523962392,7.9543256759643555,0.3386234403189419,0.777374262006042,0.6673205491918619,0.8874279748202222,0.8051207583395749,0.7090228288440633,0.0005,False,28,2,24.01742672920227
31,0.3223082021193524,5.053995609283447,0.36650475874866717,0.7963929222059858,0.7014638618088062,0.8913219826031654,0.7709195958043868,0.6736285525446134,0.0005,False,28,3,24.476975917816162
32,0.3183964337202501,4.969278335571289,0.33068131783912924,0.7895381771383495,0.6889240449765773,0.8901523093001217,0.8480467756193468,0.7449278507106433,0.0005,False,28,4,24.181287050247192
33,0.32318822516549073,7.411168098449707,0.3588583640287967,0.776908985942717,0.6682554214006383,0.8855625504847955,0.7355902606352689,0.6273413474979033,0.00025,False,28,5,24.34068489074707
34,0.31607698124592604,6.835561275482178,0.3309596577899514,0.7728060603507698,0.660338814509849,0.8852733061916908,0.8204614345656184,0.7222672064777328,0.00025,False,28,6,23.242452383041382
35,0.31447069326092486,10.735762596130371,0.3568174132213739,0.7861055876953613,0.6841702049464541,0.8880409704442687,0.7714909216825194,0.673277661795407,0.00025,False,28,7,25.15800929069519
36,0.31427787826171544,3.1351165771484375,0.3306734614825949,0.774220460433902,0.6625092449871692,0.8859316758806349,0.8246220149798356,0.7258156840297653,0.00025,False,28,8,22.625638484954834
37,0.3125879421451734,4.706966876983643,0.3349640741278233,0.7736193824992394,0.6611386117718602,0.8861001532266186,0.8209160052279776,0.7226715969493875,0.00025,False,28,9,21.945250511169434
38,0.3104530536605678,4.825339317321777,0.33207997599780786,0.7714380164622463,0.6575217235749392,0.8853543093495535,0.8279401010698073,0.7287191726332537,0.000125,False,28,10,22.92831015586853
39,0.30847213413150426,6.376874923706055,0.34916269314852405,0.7673618649934961,0.65126606269841,0.8834576672885823,0.77887342959931,0.680131279979803,0.000125,False,28,11,41.879430294036865
40,0.30715192852535594,5.788769245147705,0.346650754316861,0.7659287716941683,0.6490206799978414,0.8828368633904953,0.7855892215814793,0.6872826626924988,0.000125,False,28,12,44.91220307350159
