epoch,learning_rate,train_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,source_average_precision,source_auroc,source_fixed_0_5_f1,derived_graph_average_precision,derived_graph_auroc,derived_graph_fixed_0_5_balanced_accuracy,exact_set_attack_fixed_0_5,is_best_checkpoint,early_stop_patience_counter,elapsed_seconds
1,0.001,0.7168822469401549,29.648788452148438,0.5728142527937128,0.5681784033017796,0.3977288961394623,0.9497596802397101,0.42546762985140213,0.5274961406884838,0.7767651341258588,0.572471450306361,0.40391943385955364,True,0,23.83435606956482
2,0.001,0.4894808876529046,28.198406219482422,0.40201554878461404,0.6012605574374695,0.4422765257378244,0.9615974607013533,0.3844963833256679,0.5588917175728759,0.8081404238773823,0.5126931487252409,0.477408818726184,True,0,22.936124801635742
3,0.001,0.4264031329188744,53.103458404541016,1.0023204520592135,0.5471736043977442,0.38377636306271967,0.9546419339706606,0.3978795180722891,0.4664997574948766,0.7283295956088726,0.655251113478323,0.39384866630375615,False,1,25.995548725128174
4,0.001,0.45961248946360456,67.50423431396484,0.753527900877279,0.5944231263979926,0.4383666782760216,0.9604942455622583,0.514034590303374,0.5404649034776686,0.8093485390965199,0.7093279609128869,0.40119760479041916,False,2,21.856127500534058
5,0.001,0.3930865617824301,74.95785522460938,0.3609107279077191,0.6264810815592586,0.4775830719924921,0.9673269238358582,0.48560606060606065,0.5834312584161919,0.8347794881928444,0.6072635823697288,0.48366902558519326,True,0,22.78700566291809
6,0.001,0.40479024684119447,57.5021858215332,0.3356721073503238,0.6183998036993043,0.4682128622688877,0.9682154588070738,0.4806726243984982,0.5689580314523677,0.8334589676428813,0.6272990602158108,0.4853021230266739,False,1,22.659151554107666
7,0.001,0.39988324595154157,51.48918151855469,0.32159962100696443,0.6270570408925517,0.48025508705266245,0.9702896193941062,0.46812733796473016,0.5774283700707757,0.8452489234726432,0.5843195531847367,0.49972781709308656,True,0,23.317140340805054
8,0.001,0.3680227424025491,51.81839370727539,0.3428885868225975,0.6282304076014884,0.4777002212121972,0.9697660278148528,0.5481454074553697,0.5877551601667064,0.8503854612888522,0.7618097070741364,0.4684267827980403,True,0,24.546919584274292
9,0.001,0.3362380188649,57.818138122558594,0.5419048567993583,0.6157949593633243,0.4636628430419363,0.9678184020216992,0.5539366868729838,0.5680357493477254,0.8426709172779152,0.7912942724526919,0.40310288513881326,False,1,23.765510320663452
10,0.001,0.3447157969154165,56.31927490234375,0.32906776997778153,0.6246427804852455,0.47629595785910805,0.971043043322735,0.5590844960025082,0.5749361629000311,0.8498321344046204,0.7805074185366458,0.4853021230266739,False,2,24.629113912582397
11,0.001,0.3384055295483459,41.21831130981445,0.3290266195933024,0.6296344188732006,0.48211096666488396,0.9705344137680058,0.4773619471342581,0.5837813283950284,0.8505922729566023,0.6410651703144422,0.4812193794229722,True,0,25.892906188964844
12,0.001,0.3618747404551481,77.62088775634766,0.30904413457117774,0.638484490983426,0.4952662415145397,0.9714024106577374,0.5195660263933817,0.5920030702468868,0.8549248967002234,0.7018546126425917,0.48475775721284703,True,0,23.03555655479431
13,0.001,0.32780576477374807,46.83687973022461,0.3088943626003704,0.6296634456157522,0.4842780687285717,0.9698529377328006,0.5048613412882554,0.5802447072730648,0.8444364479657233,0.6666089243776652,0.49237887860642354,False,1,21.570297718048096
14,0.001,0.3292669747471283,36.40053939819336,0.2893215184163012,0.6323899782879585,0.4907898472129403,0.9712126311785456,0.5375249970591695,0.5767675875474078,0.8465796962249393,0.7359329639384393,0.49673380511703863,False,2,21.836143255233765
15,0.001,0.3325759194933817,82.89283752441406,0.28326649410057797,0.6372851485073986,0.496530321000538,0.9725995402060847,0.5291453952871276,0.5834804118224336,0.8514802489400729,0.7225639383901356,0.4959172563962983,False,3,23.68278956413269
16,0.001,0.3205987492414469,53.40105056762695,0.27831800401895895,0.6383298094284628,0.49669715925348434,0.9728243889757122,0.5611205171617669,0.5871005302311704,0.8547972744573895,0.7976407084797488,0.4912901469787697,False,4,23.411750555038452
17,0.001,0.3028580862036465,44.8419075012207,0.27642180507058234,0.6437926824688393,0.504869207404262,0.9725276696168308,0.5421896689211141,0.5929046454500022,0.8523931714368663,0.755728567917044,0.49918345127925967,True,0,21.898173093795776
18,0.001,0.3189281888342881,107.54230499267578,0.28994728090053623,0.6322971808192734,0.488217481475339,0.9713742623475327,0.5141037814891359,0.5813794979788832,0.8454384893067839,0.696821257786294,0.5,False,1,23.4444260597229
19,0.001,0.3027272562496125,75.31834411621094,0.5247460056386536,0.6456916804659719,0.500996001674662,0.9725791553222798,0.5958572058175408,0.6081955631922839,0.8600424056911128,0.8425720688323335,0.42542188350571586,True,0,22.418755769729614
20,0.001,0.3165817793349436,54.275936126708984,0.28951128297229684,0.6367627947240344,0.5003845968904211,0.9728084129687596,0.5598527833154424,0.5734735721465356,0.8478539665847679,0.788515449131308,0.49782253674469246,False,1,23.474725008010864
21,0.001,0.2927399445646346,49.48942947387695,0.27988062009196324,0.6342481626603114,0.49673928070460044,0.9731241485890866,0.525845783960158,0.5703899406429578,0.8482624100219381,0.7164428663669847,0.49891126837234623,False,2,22.796935558319092
22,0.001,0.310127336838009,54.19219970703125,0.31835317790584394,0.6411117593831912,0.5057001719435936,0.9739069500770688,0.5838553902375359,0.5791397435685087,0.8514705500799948,0.8351971540009289,0.49020141535111594,False,3,23.46817421913147
23,0.001,0.2830117990529357,38.9169807434082,0.2869030937533421,0.6551472593622105,0.5193459130849819,0.974508422785825,0.5804882731257799,0.6073887884930534,0.8611535937919426,0.8329586386501695,0.4980947196516059,True,0,24.904531955718994
24,0.001,0.2753629898648983,35.282901763916016,0.34488838165046914,0.6563927780713328,0.5235694925383207,0.9736902193737723,0.5806217171550329,0.6047419078349173,0.8568514192429565,0.8343556741374839,0.48884050081654873,True,0,23.95284628868103
25,0.001,0.2741402943489289,47.97686767578125,0.40734204608057345,0.6396931754243423,0.4998930784843973,0.9730073078509223,0.5885605078151662,0.5859792368776525,0.8513980929858459,0.8495178052626291,0.4793140990745781,False,1,22.853576183319092
26,0.001,0.277060597048509,35.34572982788086,0.28853885351774183,0.6429411977225461,0.5079699759139991,0.9741722743506244,0.5684459817394285,0.581652564711562,0.8505272552416575,0.8002745253891257,0.505443658138269,False,2,23.151504278182983
