candidate,seed,epoch,learning_rate,train_loss,train_attack_loss,train_count_loss,train_source_loss,train_transit_loss,train_victim_loss,train_path_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,graph_auroc,graph_average_precision,graph_fixed_0_5_f1,count_active_macro_f1,count_active_accuracy,source_average_precision,transit_average_precision,victim_average_precision,path_average_precision,source_fixed_0_5_f1,transit_fixed_0_5_f1,victim_fixed_0_5_f1,path_fixed_0_5_f1,elapsed_seconds,is_best_checkpoint,early_stop_patience_counter
graphconv,107,1,0.001,3.4997184897177243,0.9471934399712035,0.6736171288527868,0.627233684033226,1.1272868391412987,0.698380504154858,1.0021079980235985,44.68994903564453,2.5585852942095255,0.6083178757759509,0.8397062478119925,0.5870235772733758,0.6769131556319862,0.8667459768905136,0.8707131192161133,0.48443206282902046,0.27858814350216027,0.21074342315022374,0.40964205359629424,0.37506329370303604,0.22565259854166864,0.303503859542909,0.4009494804729488,26.311273097991943,True,0
graphconv,107,2,0.001,2.5645779621994245,0.8310499997950809,0.255686241486816,0.38791741320029655,0.9513649648031596,0.44272994379753555,0.820074970453151,67.75773620605469,2.592326107000787,0.610204588564588,0.8482195567384236,0.6124592246412943,0.6690622464356091,0.7286745766462188,0.7327163854109962,0.48785595327533876,0.31972309676748134,0.2624629657528526,0.4756444977036677,0.4743644293160302,0.3751342583459372,0.39187057093194283,0.5329265113997025,25.768548250198364,True,0
graphconv,107,3,0.001,2.2648983101947677,0.7121647910480131,0.17453831853528537,0.36739584196032826,0.8588442515304809,0.403296976865325,0.732347327487939,81.82019805908203,2.499500443956709,0.6412472205403768,0.8366936988704071,0.5716450581881575,0.5579963621099762,0.9551418019339191,0.9540010887316277,0.4905070276783161,0.3268090356717057,0.30993446774666195,0.48496028751274745,0.48984650049288836,0.391650179674567,0.41110974409448825,0.5515054024523491,25.647284746170044,True,0
graphconv,107,4,0.001,1.9828201861860366,0.6021450789343165,0.14815088286130546,0.34259696608190066,0.7297503250771237,0.37479284292982257,0.6360658051737718,88.7154312133789,1.942712065512802,0.6667878696790301,0.8590989417759753,0.5989765750426083,0.6460188087774295,0.969666047567139,0.9686989657049537,0.4933289484550735,0.3520719826430273,0.35128535457050325,0.5409316518791495,0.5130080157502461,0.4106554375686561,0.42296483917531386,0.5652163053252073,24.48099398612976,True,0
graphconv,107,5,0.001,1.9555037896499883,0.6103969027965958,0.15320890665063505,0.3433926108892942,0.6933212827202926,0.36266682161945196,0.6128981452975418,75.15219116210938,1.9910576815501635,0.6894815117720359,0.8663639413167012,0.6089206248808909,0.6685792690532618,0.9310405728608334,0.9300489929232444,0.5327354147837975,0.4578444707674194,0.4107122608423136,0.5844893507641395,0.5493701747257212,0.477421828405896,0.45526364137424213,0.6340134812312656,26.040055513381958,True,0
graphconv,107,6,0.001,1.762266100861411,0.5956520558888456,0.12160839372167725,0.3136100387074087,0.5480603935665325,0.33851267744204105,0.5285702201143603,84.65616607666016,1.6387158231869208,0.7128818136208606,0.8702061962281978,0.6394348353555829,0.7140499504896027,0.9916169715705992,0.9912901469787697,0.5375050745820753,0.4927124126122212,0.4477676791116552,0.593636670828788,0.5336667262011074,0.47785534337198793,0.4616466039891047,0.6345119453924914,26.281234979629517,True,0
graphconv,107,7,0.001,1.5458594498611096,0.5499640650584475,0.06937942634348472,0.2622851001982902,0.4772594056012006,0.3017896835655089,0.4678972066884383,58.895042419433594,1.4080082978934316,0.7118312687256535,0.8474533467922565,0.5897916947549425,0.7361668003207699,0.9968545687018877,0.9967338051170387,0.5541335774084598,0.5412507331214477,0.49169084586038686,0.6089080953042272,0.596291476903058,0.47204224968693853,0.47247092417977926,0.6486031053990077,24.944576025009155,False,1
graphconv,107,8,0.001,1.5365645961258174,0.5714898198070825,0.055610203689259737,0.2565210073352985,0.4709661192895749,0.28424747559105157,0.4641600120365085,113.27857971191406,1.5898011044371936,0.7162591236744298,0.868924071482474,0.6231876936976414,0.7087191358024691,0.9598149836140596,0.9591725639629831,0.5507594721786667,0.503253164588692,0.54175621021779,0.5855461593441759,0.5122092862476147,0.42706329318567626,0.4351459893628568,0.5822805597588298,25.20396065711975,True,0
graphconv,107,9,0.001,1.4208344293864617,0.5459355748719454,0.03390471127962654,0.23741970921624256,0.4176323562274347,0.2676494962396988,0.4219469792404601,80.162353515625,1.286536617754063,0.7380909861037426,0.8710726379755839,0.6394805342078794,0.7388351512656924,0.9994759237906989,0.9994556341861731,0.562932534625783,0.5529051276708404,0.5793230501105999,0.6140965477055841,0.6471810402507308,0.5478211179072573,0.4930718463607644,0.6818041828821009,25.804354667663574,True,0
graphconv,107,10,0.001,1.3651322433696595,0.5285441026053773,0.05794938710046308,0.22315619535850587,0.39596080635957415,0.2402332081816961,0.4126038857211484,64.66487884521484,1.269521596635743,0.7423662771162841,0.8713234557232128,0.6338658141015034,0.741318214032601,0.9917359357673416,0.9918345127925966,0.5733541009357799,0.5691391224202276,0.5970902901505646,0.6317062656833619,0.6707919885760316,0.5689045936395759,0.5423905489923558,0.6911226291834771,27.19090700149536,True,0
