threshold,objective,source_node_f1,source_exact_set_attack,derived_graph_balanced_accuracy
0.0,0.053042657282636685,0.08840442880439447,0.0,0.5
0.001,0.5540888769856193,0.5273646044479973,0.5941752857920523,0.6251411791280777
0.002,0.5782137003713237,0.5517860348231916,0.617855198693522,0.6675513892026202
0.003,0.5902836877411288,0.5642815590459569,0.6292868807838867,0.6889541450192004
0.004,0.5965577861666742,0.572379471228616,0.6328252585737616,0.7039524560956736
0.005,0.6020001017154115,0.5785467128027681,0.6371801850843767,0.7160373894591252
0.006,0.6067213314560177,0.583330689425426,0.6418072945019053,0.7243951938413253
0.007,0.610288691335189,0.5872802812400129,0.6448013064779532,0.7315106218964417
0.008,0.6133861934269345,0.5900838661996722,0.648339684267828,0.7373836736244741
0.009000000000000001,0.6162067440502327,0.5935145970062398,0.650244964616222,0.7444426300283594
0.01,0.6189105059631643,0.5962063141483694,0.6529667936853566,0.7499768518490054
0.011,0.6206014293273323,0.5984801539414892,0.6537833424060969,0.7545510555987232
0.012,0.6221373483017245,0.600314197813707,0.6548720740337507,0.7585040711848988
0.013000000000000001,0.6238995469529279,0.6017995533955077,0.6570495372890582,0.7618923702587637
0.014,0.6249655259478111,0.6032132745110951,0.6575939031028851,0.7647724244715489
0.015,0.6260275847944075,0.6046204620462046,0.658138268916712,0.7677089503355652
0.016,0.627051098793536,0.605781952897592,0.6589548176374523,0.7701937029897328
0.017,0.6279637264162743,0.6071215436642132,0.6592270005443658,0.7729608139000559
0.018000000000000002,0.6290940648137875,0.6082796199082995,0.6603157321720196,0.7751067366468369
0.019,0.6297066663583721,0.6093006224826071,0.6603157321720196,0.7770832444399248
0.02,0.6302717696919393,0.6100610061006101,0.660587915078933,0.7785515073719329
0.021,0.6306736822747705,0.6107308604053288,0.660587915078933,0.7800197703039411
0.022,0.6311849419962625,0.611582959941149,0.660587915078933,0.7816009765384113
0.023,0.631899913261354,0.61241166817375,0.6611322808927599,0.7829562961679573
0.024,0.63247488261827,0.6130070398927253,0.6616766467065869,0.7838598425876546
0.025,0.6330967691083198,0.6136806068335906,0.6622210125204138,0.784819860658583
0.026000000000000002,0.6335142745514661,0.6143764492388345,0.6622210125204138,0.7863445952418222
0.027,0.6340822272447296,0.6149601265183889,0.6627653783342407,0.787530499917675
0.028,0.6341876324751206,0.6153172571736495,0.6624931954273272,0.7884905179886034
0.029,0.6344116606934351,0.6156906375375072,0.6624931954273272,0.7894838595597683
0.03,0.6348446362333082,0.6162308081660199,0.6627653783342407,0.7902744626770034
0.031,0.6350727132953945,0.6166109366028304,0.6627653783342407,0.7910419176432439
0.032,0.6352667056686632,0.616934257224945,0.6627653783342407,0.7919454640629413
0.033,0.6355015780495235,0.6173257111930454,0.6627653783342407,0.7927360671801764
0.034,0.635703220273521,0.6178432368376502,0.6624931954273272,0.793809028553567
0.035,0.6359891789469654,0.6183198346267241,0.6624931954273272,0.7945431600195711
0.036000000000000004,0.6363971085279165,0.618818261990367,0.6627653783342407,0.7954467064392684
0.037,0.6369299675237754,0.6193434497742472,0.6633097441480675,0.7962937812077346
0.038,0.6374380902713652,0.619827410477679,0.6638541099618944,0.7971408559762009
0.039,0.6376909606366923,0.6202488610865574,0.6638541099618944,0.7977055724885117
0.04,0.6379334031562995,0.620471476681294,0.6641262928688079,0.7983832323032847
0.041,0.6381361371059997,0.6208093665974609,0.6641262928688079,0.7988350055131334
0.042,0.6382954323440356,0.6210748586608542,0.6641262928688079,0.7992071589207563
0.043000000000000003,0.6385240176927793,0.6214558342420937,0.6641262928688079,0.7997718754330672
0.044,0.6387501317844975,0.621832691061624,0.6641262928688079,0.8004495352478402
0.045,0.6388564547008417,0.6220098959221976,0.6641262928688079,0.8010707234113821
