threshold,objective,source_node_f1,source_exact_set_attack,derived_graph_balanced_accuracy
0.0,0.053042657282636685,0.08840442880439447,0.0,0.5
0.001,0.5262386422940833,0.4499186952406378,0.6407185628742516,0.5152806693326286
0.002,0.546849703711868,0.4621329211746522,0.6739248775176919,0.524429076832064
0.003,0.5593021983157215,0.4709110309435497,0.6918889493739793,0.5304150718625587
0.004,0.56895192018161,0.47773968188497334,0.7057702776265651,0.5357798787295114
0.005,0.5752613380248144,0.4839004517796987,0.7123026673924877,0.5413705722013885
0.006,0.5819556510124438,0.48943252668287,0.7207403375068046,0.5464530208121859
0.007,0.5875126554232942,0.4941578189190632,0.7275449101796407,0.5495589616298955
0.008,0.5927593416850199,0.4981844589687727,0.7346216657593904,0.5531166756574536
0.009000000000000001,0.5964566626951184,0.5021691973969631,0.7378878606423517,0.5564253549290928
0.01,0.600670493402147,0.5062889642349339,0.7422427871529668,0.5597571823517267
0.011,0.6052414265682783,0.509915170210422,0.7482308111050626,0.5625011451110552
0.012,0.6097660150831385,0.513282679829183,0.7544910179640718,0.5651886362191526
0.013000000000000001,0.6126251812098016,0.5162334039941984,0.7572128470332063,0.5684408438395607
0.014,0.6148231444354715,0.518626489138052,0.7591181273816004,0.5702247885279608
0.015,0.6172207181546421,0.5211708031664647,0.761295590636908,0.5727660128333595
0.016,0.619415932888707,0.5237407627622525,0.7629286880783887,0.5757025386973758
0.017,0.6213490188811136,0.5260552963932188,0.7642896026129559,0.5779049330953879
0.018000000000000002,0.6234814761557503,0.5287021154945684,0.7656505171475232,0.5805591007032488
0.019,0.6254755636110185,0.5309368629590284,0.7672836145890038,0.5829077619039598
0.02,0.6274698073794458,0.5331718709454198,0.7689167120304845,0.5853925145581274
0.021,0.6293041582347136,0.5355033012857638,0.7700054436581383,0.5877078522586017
0.022,0.6307886899996797,0.5374331550802139,0.7708219923788786,0.5895149450979963
0.023,0.6320622320674707,0.5391928146506474,0.7713663581927055,0.5914914528910842
0.024,0.633707554297511,0.5410277420110031,0.7727272727272727,0.5930726591255545
0.025,0.6357315028379762,0.5431308026795157,0.7746325530756668,0.5951056385698734
0.026000000000000002,0.6373007197896956,0.5450203431806121,0.7757212847033206,0.5970821463629613
0.027,0.6389381895605597,0.5468421831090075,0.7770821992378879,0.5987762958998938
0.028,0.6399102775842549,0.5482808745438904,0.7773543821448013,0.6001316155294397
0.029,0.640849824139865,0.5498467854699075,0.7773543821448013,0.6021081233225276
0.03,0.642596126095154,0.5516685571010687,0.778987479586282,0.6038587445106911
0.031,0.6438078633006552,0.5529622980251346,0.7800762112139358,0.605157592489006
0.032,0.645108117031052,0.5545850217619691,0.7808927599346761,0.6071905719333249
0.033,0.6464264980286405,0.5562379576107899,0.7817093086554164,0.6093364946801061
0.034,0.6474579384370975,0.5574126591443914,0.7825258573761568,0.6105788710071899
0.035,0.6482383357165659,0.5585318660055629,0.7827980402830702,0.6119341906367358
0.036000000000000004,0.6491871624145193,0.5597503332929342,0.7833424060968971,0.6131200953125886
0.037,0.6500405336064435,0.5609911633415322,0.7836145890038105,0.6141365850347481
0.038,0.6507478086456367,0.5619884998022453,0.783886771910724,0.6153789613618319
0.039,0.651239599127601,0.5629896058767946,0.7836145890038105,0.6165648660376846
0.04,0.6520811017261665,0.5642106549364615,0.783886771910724,0.6176942990623062
0.041,0.653023739417768,0.5652373519419704,0.7847033206314643,0.6187672604356967
0.042,0.6535893753575905,0.5661800785083414,0.7847033206314643,0.6200661084140117
0.043000000000000003,0.6543916646350493,0.5673357720328303,0.7849755035383778,0.621341808241332
0.044,0.6550190819677341,0.5682000123160293,0.7852476864452912,0.6225277129171847
0.045,0.6558305045295767,0.5691894727098825,0.7857920522591181,0.6238265608954996
0.046,0.6563155226439334,0.5699978362338104,0.7857920522591181,0.6249893174203578
0.047,0.6569403809185116,0.5710392666914406,0.7857920522591181,0.6262316937474416
0.048,0.6577664051926877,0.5718716080012405,0.7866086009798585,0.6270222968646767
0.049,0.658764727706975,0.5729911130445591,0.7874251497005988,0.6284340881454538
0.05,0.6596104048587318,0.5738562091503269,0.7882416984213392,0.6293376345651511
0.051000000000000004,0.660641903552758,0.574849552555268,0.789330430048993,0.6305800108922349
0.052000000000000005,0.6612883870706734,0.575927025085127,0.789330430048993,0.6322741604291673
0.053,0.6616182776580248,0.5764768427307126,0.789330430048993,0.6331777068488647
0.054,0.6625253220461675,0.5772627622925148,0.7904191616766467,0.6339683099660998
0.055,0.6630041400933508,0.5780607923711535,0.7904191616766467,0.6352671579444147
