epoch,learning_rate,train_loss,maximum_preclip_gradient_norm,validation_loss,validation_selection_score,source_average_precision,source_auroc,source_fixed_0_5_f1,derived_graph_average_precision,derived_graph_auroc,derived_graph_fixed_0_5_balanced_accuracy,exact_set_attack_fixed_0_5,is_best_checkpoint,early_stop_patience_counter,elapsed_seconds
1,0.001,0.7642907427500534,21.32604217529297,0.47505328215249504,0.5808062707131444,0.41324199006811146,0.9505315903037459,0.39365414638626134,0.5462095124126088,0.7671953257581189,0.5287875693260993,0.38214480130647793,True,0,23.475135803222656
2,0.001,0.4468705100486913,29.829757690429688,0.4329429722532611,0.5836399818414657,0.4183822949204282,0.9573348534944357,0.43917095279319657,0.5404604840305705,0.7909563032999242,0.5403207589789926,0.46162221012520416,True,0,23.413650274276733
3,0.001,0.4279140430023885,54.4114990234375,0.3974788545191973,0.6071733833427575,0.44714268999779994,0.9634878215970538,0.4830356897168487,0.5709203317783763,0.8278830299644668,0.5978033050272128,0.48611867174741424,True,0,22.574260234832764
4,0.001,0.4278987995783035,48.42308807373047,0.360981651421251,0.6232367197681483,0.4697336324761052,0.9659587156461822,0.4223328820249214,0.5875208984742006,0.8375971069545407,0.5294883772918668,0.46951551442569406,True,0,22.458211421966553
5,0.001,0.40220690988146707,34.83583068847656,0.4467396158368195,0.6200260220427293,0.467218416426568,0.9664486195354317,0.5209035009115348,0.5792186357823493,0.8314767112385902,0.6938094466343818,0.4496461622210125,False,1,24.308246612548828
6,0.001,0.3861355431577728,62.28398132324219,0.3956562001662541,0.6099318139457393,0.46201014942237506,0.9679200208917622,0.520990764063812,0.5477869360464447,0.830746852804443,0.6876820111753001,0.472509526401742,False,2,24.217848539352417
7,0.001,0.3468939379102688,35.6611442565918,0.32798274556034523,0.6266495958665956,0.4808737346731712,0.9696623400707923,0.4678083235936786,0.5751885740492482,0.8464129557588111,0.5831697694616312,0.5010887316276538,True,0,23.874995708465576
8,0.001,0.34855309526042055,55.99081039428711,0.3284633914020631,0.625066222327719,0.4792563972887,0.9706288125979118,0.4492827744088064,0.5711232821355645,0.8501440657301739,0.588886379037723,0.4934676102340773,False,1,23.33737063407898
9,0.001,0.3425158599063309,45.31935501098633,0.4255319255598051,0.6150343200088951,0.4640991025369155,0.9682256982239553,0.5531615925058547,0.5637133767377941,0.8311567564503414,0.7738577816951677,0.3954817637452368,False,2,23.094516277313232
10,0.001,0.3458968042576391,52.33757019042969,0.3015687147471792,0.6395923549255881,0.49890122624337163,0.9716477162548313,0.5205705662955898,0.5889192509607777,0.853268558884039,0.6942540878773902,0.4980947196516059,True,0,22.641578197479248
